,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
1201,manhwa,Paladin,50,Finished,"Action,Adventure,Fantasy",4,#10261,#14077,6.58,"1,518","The country of Greenland, after losing the war to the Imperial Army, were in agony and despair for what will the future bring them. They had hired mercenaries to help them during the war and now they've come back to collect their reward while the country were still picking up their pieces of their broken dreams. By that time, the King has passed away and his heir was still too young to take up on the throne. After hearing the news of the King's death the mercenaries decided to take over the throne and rule in his place. But there was an obstacle in their way... The Oracle!

(Source: Easy Going Scans)",Unknown,"Mun, Jung-Hoo (Art), Ryu, Ki Woon (Story)","Jan  25, 2011 to Apr  17, 2012"
1202,manhwa,Cat Funeral,8,Finished,Life,2,#19591,#14078,6.58,556,An ex-couple meets again for a single day after a year to bury the boyfriend's cat. A short story.,1,"Hong, Jac-Ga (Story & Art)","May  16, 2009 to Jul  4, 2009"
1203,manhwa,Zero: Circle of Flow,Unknown,Publishing,"Action,Fantasy,Ecchi",2,#11498,#14131,6.57,"1,295","Gi Yuh is the leader of the strongest gang in his high school. He lives together with his younger sister, who seems to love him. 
When saving the beautiful Ha Na from a truck he instead gets injured and lies in coma for two weeks. During these two weeks he dives into a strange dreamworld and after his recovery he is not the same anymore. He regularly dreams about what seems to be a past him. To find out what happened to him he asked his teacher for help, who has friends, who deal with fortunetelling and supernatural powers. Here he finds the answer to his strange condition: He is supposed to be a ""higher"" ghost"", who takes the position of a dead or soon-dying person.

(Source: MU)",Unknown,"Im, Dal Young (Story), Roh, Sang Yong (Art)",2005 to ?
1204,manhwa,Delusional Boy,Unknown,Publishing,"Horror,Supernatural",1,#13718,#14181,6.57,"1,009","A boy's terrifying dream that brings an end to humanity that is rotting. A high school student named Gi Haru, who has an illness that prevents him from differentiating between reality and delusions. His only friends are his studious friend Kang Yul and girlfriend Kang Lee Ha. However one day, after seeing a hallucination of a Nazi assembly during his friend Kang Yul's poetry recitation, the school falls into a pandemonium of hell where everyone is killing each other, but Gi Haru believes it to be another one of his delusions. However, that was the blunt truth.

That day, where the mass murder of the entire student body took place, (The starting day) Gi Haru kills his girlfriend Kang Lee Ha with his own hands, is betrayed by his one and only friend Kang Yul, and ends up losing both his eyes. Afterwards, he was detained in a mental institute as the culprit of massacring the entire student body, but after receiving help from the capable group of 'Panthers' he begins to chase after Kang Yul and begins the road of vengeance.

(Source: MU)",Unknown,"Song, Jin Wu (Art), JAL (Story)","May  31, 2014 to ?"
1205,manhwa,"I Dream of Health, Wealth, and a Long Life",Unknown,Publishing,Fantasy,1,#15503,#14206,6.57,832,"Lady Adrianna isn't just a noblewoman, she's the side character in Ramona's Tale, the favorite novel of an ill peasant girl who died tragically young. This is her second chance at life, and she's not reliving that tragedy! An evil stepmother's not gonna stop her, and Rian slowly gathers handsome companions along the way... the calculating imperial prince, the friendly count, the mysterious and brooding demon prince. After all, she is determined to live a long, healthy, and wealthy life!

(Source: Tapas Media)",Unknown,"Cheong, Songah (Story), Uju Haepari (Art)","Oct  18, 2020 to ?"
1206,manhwa,The Fake Lady and Her Rabbit Duke,60,Finished,"Fantasy,Romance",2,#13460,#14207,6.57,"1,036","Grand Duke Hadelrune de Strelitz is the hero of the empire and Lady Zernoa de Rhanterra is the ""golden flower"" of high society. What commonalities could they share besides their glowing reputations? Apparently, secrets. One day, Zernoa comes across an unassuming pile of clothes under which she is startled to find an adorable rabbit who also happens to be... Grand Duke Hadelrune. An ancient family curse and a fictitious upbringing... What else could these two be hiding?!

(Source: Tapas Media)",Unknown,"Han, Seram (Story), Saesong (Art)","Feb  9, 2021 to Feb  8, 2022"
1207,manhwa,See No Evil,45,Finished,Suspense,2,#25898,#14208,6.57,319,"Bonggang Choi has a secret. He lives a quiet life as an ordinary college student, but he was born with a special ability—he can read minds. Preferring to keep to himself, he doesn't act on the things he learns while mind reading. But when he reads the mind of Hun Jo, another student at his school, and finds out that he may have killed someone, Bonggang soon discovers that he can't close his eyes to evil forever.

(Source: Webtoon Entertainment)",Unknown,"Gwangtanto (Story), Maduru (Art)","Jan  25, 2021 to Nov  8, 2021"
1208,manhwa,Read to Level Up,150,Finished,Supernatural,0,#19143,#14212,6.56,581,"Jongsuk is the pinnacle of mediocrity, with nothing to show for himself except his penchant for reading. One day, he finds a mysterious book at his favorite used book store. The book ""tells"" him to write about his experience in its blank pages, and in return shows him a related piece of information. Little did he know, the passages Jongsuk read in the books transferred right into his system, endowing with new abilities he never thought possible.

(Source: NHN comico Corp.)",Unknown,"Hyung, Sangjun (Story), Lee, Jiwon (Art)","Aug  27, 2018 to Oct  29, 2021"
1209,manhwa,I Choose the Emperor Ending,116,Finished,"Fantasy,Romance",0,#12336,#14213,6.56,"1,174","Obsessed with medieval fantasies, Marina develops a revolutionary VR device that can bring fictional worlds to life. Her dreams come true when she transports herself to Lasnarok, the setting of her own novel. The problem is, she can't get back out! Disguised as a runaway slave boy named Rino, she comes face-to-face with the main character she created, the ambitious Edward Allen Dihas. Can Marina help him overthrow the emperor and survive to make it out alive?

(Source: Tappytoon)",Unknown,"Kim, Suo (Story), Jaragae (Art)","Jan  31, 2019 to Jul  23, 2021"
1210,manhwa,Lady Beast,121,Finished,"Fantasy,Romance",1,#16145,#14214,6.56,779,"An arranged marriage that ends in a body swap?! The quiet Princess Elissa has lived a miserable life thus far. To get away from it all she agrees to marry the war tyrant, Duke Ginger of Landall Kingdom. But by some evil curse, the new couple wakes up in each other's bodies! Between royal functions to attend and getting used to their physical changes, can they keep their cool long enough to find a way to switch back? Or will they be stuck like this forever?!

(Source: Tappytoon)",Unknown,"Yoo, Suwan (Story), Now (Art)","Aug  12, 2018 to Mar  24, 2022"
1211,manhwa,The Final Raid Boss,Unknown,Publishing,"Action,Fantasy",1,#22569,#14216,6.56,424,"Daejang Gong, aka Raid Leader, used to be rank one in the world's first VR RPG game Rou Online, but now he's trapped in a game called Astrom as an NPC due to the evil scheming of an AI! Now, Daejang must find a way to escape this sick metaverse, but will he be able to outsmart artificial intelligence?

(Source: Webtoon Entertainment)",Unknown,"Kim, Janghun (Story), Ha, Seongshin (Art)","Nov  9, 2021 to ?"
1212,manhwa,The Reason She Lives as a Villainess,80,Finished,"Fantasy,Romance",1,#11806,#14217,6.56,"1,250","Some people would jump at the chance at a new life, but when Jeongyun wakes up after a terrible accident and finds that she has become Lecian Fucernien, a character of a cliche, romantic fantasy novel, it feels like she's woken up inside a nightmare. Disappointed as she is, she quickly accepts her fate and decides to make the best of her new life. The good news is that Lecian's character has a happy ending, but the bad news is that she's supposed to die once to get it. Between foiling her abusive new father's plans of committing treason, finding a way out of her engagement to the crown prince, and avoiding the strange duke who seems to be stalking her, Jeongyun has a very long to-do list. Will Jeongyun be able to adjust to her new life while figuring out a way to avoid dying a second time?

(Source: Tappytoon)",Unknown,"Yuwn (Story), Beopsaeng (Art)","Jun  3, 2021 to Aug  11, 2022"
1213,manhwa,Crab Kiss,Unknown,Finished,"Comedy,Drama,Romance",4,#17223,#14275,6.56,698,"Although Hye-Bin was smart enough to get into a prestigious private academy, her life has been marred by the fact that her mother used to be a famous porno actress. Having led a difficult life so far, Hye-Bin refuses to just sit there and take it, and no one who knows the secret about her now-legitimate-actress mother dare say anything about it. But Hye-Bin's one true purpose of coming to this academy was to find her childhood friend and love, Ryul, who had given her first kiss when they were little. Having seen Ryul declare on TV shows after becoming a child star that he was still waiting for Hye-Bin, she had been dreaming for this reunion ever since. But something is wrong with Ryul. The warm, friendly kid she remembers had been replaced by a cold, indifferent boy who is seemingly obsessed with the beautiful president of the art club. Worse, there seems to be a more complicated situation underneath as Hye-Bin realizes that she has entangled herself into something much more complex than she could imagine. Everyone wants to use Hye-Bin as their pawn in the game, but she won't have any of it!... 

(Source: MangaUpdates)",10,"Hwang, Mi Ri (Story & Art)",Not available
1214,manhwa,The Gamer,Unknown,Publishing,"Action,Fantasy",34,#3388,#14444,6.54,"5,556","Jihan Han is your typical high school student—minus the fact the he's acquired the special ability to view the world around him as a video-game. Not long after this discovery, he stumbles upon a hidden world filled with others just like him. Now, amidst juggling homework and completing quests, Jihan must learn how to navigate his newfound power in order to level up in life.

(Source: Webtoon Entertainment)",Unknown,"Seong, Sangyoung (Story), Sangah (Art)","Sep  5, 2013 to ?"
1215,manhwa,My BFF Is a Tyrant in Training,Unknown,Publishing,"Fantasy,Romance",1,#15238,#14445,6.54,856,"A young Korean woman is reincarnated inside a novel as Viche Amelian, who according to the story, is to be executed in place of the young prince Jade for assassinating the emperor. After facing her death, she expects to get her old life back, but instead wakes up as a 10-year-old Viche! Could it be that her death failed to turn Jade into a tyrant, as the story foretold? Viche must now figure out where she went wrong, and make sure that this time, Jade becomes the world's most wicked tyrant!

(Source: Tapas Media)",Unknown,"Rangchae (Story), Jeongsun (Art)","May  8, 2021 to ?"
1216,manhwa,The Lazy Swordmaster,Unknown,Publishing,"Action,Fantasy",2,#9763,#14446,6.54,"1,625","Jinwoo Baek, savior of humanity, is done with being a hero. In his last moments, this battle-scarred warrior vows never to pick up a sword again. But by some cruel twist of fate, he finds himself reborn as Riley Finn Epheletta, the youngest son of an esteemed family of swordmasters! When trouble comes knocking, Riley is forced to make a decision—take up the sword, or let his loved ones die. Will the ""Lazy Sword"" finally bloom into the legendary swordmaster he was always destined to become?

(Source: Tapas Media)",Unknown,"Maru Gongbang (Art), Chorokcha (Story)","May  3, 2022 to ?"
1217,manhwa,My Insanely Competent Underlings,Unknown,Publishing,"Action,Adventure,Comedy,Fantasy",1,#14884,#14448,6.54,889,"The depths of the labyrinth that leads to hell where it's impossible to retreat.
Gamers, who entered the ranks of heroes, and even those who were called the absolute powers of a generation failed to clear the deep zone.

""Unless a miracle happens, all of you will die. Are you ready to die?""
My team members replied with stern faces.

""No.""
""No.""
""No.""

...No one?!

Hoyeon's rise to the top with his insanely competent—or just crazy—teammates in a game fantasy begins now.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Ant Studio (Art), NoCount (Story)","Nov  17, 2022 to ?"
1218,manhwa,Deep,45,Finished,"Drama,Horror,Mystery,Supernatural,Suspense",1,#14590,#14470,6.54,917,"Families that went missing decades ago...started to resurface.

(Source: LINE Webtoon)",2,"Kim, Tae Heon (Art), Towoo (Story)","Aug  10, 2014 to Jun  7, 2015"
1219,manhwa,50 Million Km,23,Finished,"Comedy,Drama,Fantasy,Romance,Sci-Fi",4,#8996,#14487,6.54,"1,798",Kim Sunhyun is a genius programmer. He is currently working on rovers in outer space when one night he sees a face appear on the screen.,3,"Park, Jin Woo (Story), Thor (Art)",2011 to ?
1220,manhwa,Lady to Queen,108,Finished,"Drama,Fantasy,Romance",5,#10893,#14520,6.54,"1,394","""I will never love the Emperor.""

My sister Nilla, who became the Emperor's Queen after having dreamt of fairy tales and true loves, came back divorced and accused of high treason. Our family, the Rochesters, was mercilessly executed. But by some miracle, I came back in time, before Nilla was selected as the Emperor's Queen candidate.

If I become queen in your stead, you and our family need not suffer. This life of yours can have a happy ending, sister. I promise.

(Source: comico, translated)",Unknown,"MUSO (Story), Kim, So-hyun (Art)","Jun  23, 2019 to Dec  18, 2021"
1221,manhwa,Cafe Occult,Unknown,Finished,"Drama,Horror,Supernatural",12,#14031,#14564,6.53,973,"Taking shelter from the rain, Suh Rin goes into a little cafe called Cafe Occult. Soon after leaving the cafe, she is hit by a car, and then a strange man pulls her down an alleyway. She is saved by a young man, and he takes her back to the cafe. There her fears are confirmed; she was killed by the car, and has now become a spirit. Cafe Occult, the Master, its 'errand boy' Young, are all mysteriously connected to both the world of the living and the spirit world. Suh Rin's spirit is wanted for a reason unknown, and only Young and his special bullets can keep her from their grasp.",6,"Ghun, Oh Rhe Bar (Story), Ahn, No-Uhn (Art)",2004
1222,manhwa,I Became the Villain's Mother,Unknown,Publishing,"Fantasy,Romance",10,#6407,#14594,6.53,"2,733","Summoned into her favorite novel as the infamous Duchess Roselia Chade, Haena is bathed in riches, power, and a family of her own. Life couldn't be better, save for the small detail that her beloved stepson, Einspanner Chade, is also the evil mastermind destined to kill her. At this point in the story Ein is still just an adorable child yet to reach his cruel awakening, and so Roselia is determined to stop him from becoming a ruthless killer. But with the duke getting in her way and trying to poison his own son, safely raising a child that was primed for villainy may prove harder than she originally thought. The survival of both mother and child depends on whether Roselia can successfully rewrite their tragic ending!

(Source: Tappytoon)",Unknown,"Yulji (Story), Iro (Art)","May  3, 2020 to ?"
1223,manhwa,How to Survive a Romance Fantasy,62,Finished,"Comedy,Fantasy",6,#13640,#14596,6.53,"1,017","What would you do if you were reincarnated as one of the main protagonists in the romantic fantasy (""rom-fan"") novel you've been reading? Do everything in your power to keep the story on track and save the day to be crowned as empress? Make amends for all the treacherous things your villainous character did to change her fate of demise? Hone your magical powers and valiantly fight for the empire as a dashing imperial crown prince should? Umm, nah. When Yeonghui, Ji-eun, and Cheolsu find themselves in this predicament, they have other plans. Will their choices alter the course of this rom-fan world for good or for worse?

(Source: Webtoon Entertainment)",Unknown,Singnanda (Story & Art),"Mar  16, 2021 to Aug  18, 2022"
1224,manhwa,Let Me Stay Over Tonight!,67,Finished,Romance,0,#27024,#14597,6.53,289,"28-year-old Gyuri Gam wakes up one morning after a night of heavy drinking. She suddenly recalls that someone at work asked her out, but can't remember who it was! Gyuri narrows it down to three possibilities: Seunghu, her hot co-worker who is nice to her; Myeongseok, her talented but cranky boss who she's sure hates her; and Leo, a popular actor who anybody would kill to date. At first, Gyuri thinks the identity of her secret admirer is obvious... but is it?

(Source: Webtoon Entertainment)",Unknown,"Haebeon (Story), Yunana (Art)","Sep  8, 2020 to Apr  30, 2022"
1225,manhwa,Shadow Bride,97,Finished,Romance,0,#22726,#14598,6.53,419,"Yunjo is a young prince who has always served his kingdom from behind the scenes. He's spent his whole life in the shadow of his brother, the crown prince Yigang, fighting enemies and winning wars in his name. All that changes when one day, he meets Seolyun, a mysterious and charming woman who captivates him instantly. What happens when a man emerges from the shadows to follow his heart? Can he overcome all of the obstacles in his way to step into the light and be with the one he loves?

(Source: Webtoon Entertainment)",Unknown,"Lee, Saein (Story), Dubmer (Art)","Dec  1, 2020 to Nov  13, 2022"
1226,manhwa,The Villainess's Daughter,Unknown,Publishing,"Fantasy,Romance",2,#12139,#14599,6.53,"1,202","Born as the daughter of a villainess, Daphne lived her entire life hated by everyone she's ever crossed paths with. After her mother's pitiful death, Daphne knows that a similar fate awaits her⁠—but what did she ever do to deserve it? Why does she have to be branded as a wicked child when she's done no wrong? In order to survive, Daphne will have to take her life into her own hands... but will she be able to make a name for herself, or will she be known as the villainess's daughter forever?

(Source: Tapas Media)",Unknown,"Suncy (Story), Kim, Jiho (Art)","Oct  23, 2021 to ?"
1227,manhwa,XO Sisters,17,Finished,"Action,Comedy,Fantasy,Romance,Supernatural",14,#3559,#14713,6.52,"5,273","Our protagonist Jo Cheul-Hee is a delinquent who enjoys picking fights and aims to take control of his new school where he gets transferred, but what he doesn't know is that it's an all girls school. Being the only male student there, everyone thinks he is gay!

(Source: MU)",3,"Park, Seong-Su (Story), Hwang, Seong-Won (Art)","Jul  8, 2011 to  2012"
1228,manhwa,Heavenly Martial God,Unknown,Publishing,"Action,Fantasy",0,#12034,#14733,6.52,"1,217","""Who's this male prostitute-looking kid?""

I am the Matchless Ha Hoo Young, the greatest martial artist reigning over all the lands! There is no one that is my equal! I was drowning in futility and emptiness because there was no more that I could accomplish in the human realm. To reach the peak of martial arts, I must become a saint!

""I finally succeeded!!!""
""Stop! Your ascension is not permitted!""

The other saints refused my ascension due to my karma after much slaughter, and I fell, just like that. When I woke up, I was 60 years in the future. I was reborn as the second lord of the Namgoong family, Namgoong Hyuk. Where has all the internal energy that I've accumulated gone?! Moreover, I have the Nine Yin energy blockage?

(Source: Kakao Entertainment Corp., translated)",Unknown,"Damho (Story), Gong, Jongcheol (Art)","Sep  19, 2021 to ?"
