,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
901,manhwa,His Devilish New Hire,81,Finished,Romance,0,#22566,#10295,6.87,424,"Taking lunch orders and cleaning up after your coworkers is all part of the rookie experience. But Jieun takes it all in stride, and as the newcomer at Rendezvous Cosmetics, she's excited just to learn the ropes while earning a modest wage. But this office is far from sunshine and rainbows, and the company's president, Ma Seongjun, is a venomous terror within its walls. After she makes a mortifying love confession in his presence, Jieun is caught in Mr. Ma's web of torture. But that confession wasn't meant for him! It was for her true love—Mr. Kang from the department over! Unfortunately for Jieun, there's no turning back once the boss sets his sights on her. Will Mr. Ma eventually sink his fangs into Jieun? Or is there actually a gentle soul hidden underneath her boss's cruel exterior?

(Source: Tappytoon)",Unknown,"Eonjeongi (Story), Juyeon (Art)","Aug  2, 2020 to Jul  2, 2022"
902,manhwa,The Villainess's Days are Numbered!,110,Finished,"Fantasy,Romance",1,#11157,#10296,6.87,"1,350","I've been reborn as Clea Rino, the world's most wicked villainess! Before her death, Clea made a deal with the Demon King to marry her true love, Isaac Detroi. To get my life back, I must fulfill that contract for just six months. Guess I didn't read the fine print, because her body is weak. I lose 1 HP with every step! With time ticking, I'm signing over her family's fortune for Isaac's hand in marriage. It's purely business, so why am I catching feelings? Who knew this villainess had a heart?

(Source: Tapas Media)",Unknown,"Harasyo (Story), Yeoneo (Art)","Dec  4, 2020 to Jan  21, 2023"
903,manhwa,A Match Made in Mana,Unknown,Publishing,Fantasy,1,#18011,#10298,6.87,646,"Lilienne Islar died an abusive mother, a neglected wife, and a cast-off stepsister. So when she suddenly opens her eyes again as her younger self, she decides to set things right with the people in her life. Luckily, her stepbrother's a secret softie who's easy to win over. Her fiancé, on the other hand, is a magic-powered war machine doomed for insanity. With an illness draining her mana daily, will Lilienne have the strength to save her future husband and maybe even the whole empire?

(Source: Tapas Media)",Unknown,"Na, Yoohye (Story), Nagyeom (Art)","Oct  27, 2021 to ?"
904,manhwa,Absolute Sword Sense,Unknown,Publishing,"Action,Fantasy",3,#10236,#10299,6.87,"1,523","For as long as he can remember, Woonhwi So has been the black sheep of his family and clan. Because his spirit core has been destroyed, he has no choice but to serve as a third-rate spy for the Blood Cult. One day, during his mission to find the legendary Blade Scroll, he is killed and sent 10 years into the past. When Woonhwi regains consciousness, he realizes that he has been sent back to the day he was kidnapped by the Blood Cult, and that he has gained a mysterious ability to hear the voice of a dagger.

(Source: Webtoon Entertainment)",Unknown,"Hanjung Wolya (Story), TI (Art)","Jun  19, 2022 to ?"
905,manhwa,The Duke's Darling Daughter-in-Law,Unknown,Publishing,"Fantasy,Romance",3,#12426,#10300,6.87,"1,160","I possessed the body of the no. 1 villainess, Ellie, who was a terrible person who tormented the male lead in the orphanage. I quietly waited until the day that the duke would pick him up vowed to never get caught up in the novel, so she would not see the ugly ending that the villainess did, until... ""I will also adopt the child next to him too... She will become my daughter-in-law"" I was adopted along with the male lead! I can't just do this? There's a separate heroine!

(Source: Yeondam, translated)",Unknown,"Chae, Yuhwa (Story), Nye (Art)","Sep  30, 2022 to ?"
906,manhwa,Relife Player,Unknown,Publishing,"Action,Fantasy",4,#4844,#10302,6.87,"3,774","Eunha Noh lived only so he could die, but he only lived because he couldn't die. Having lost his family, he had closed off his heart. He wanted to die fueling his hatred for monsters. Eventually, he drew his final breath in a black dungeon named The Abyss. One of the dungeons humanity deemed unclearable. But a miracle occurred, regressing him to when he was a baby. Truth be told, he wanted to live. He was searching for a reason to live, but the life of hatred and destruction he walked had held him back. Eunha decided that this life would be different. He'd do anything to survive and be happy.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Siyun (Story), Studio Maru (Art)","Dec  15, 2022 to ?"
907,manhwa,Serena,Unknown,Publishing,"Drama,Romance",8,#17146,#10303,6.87,704,"Welcome to Wellenberg, Meuracevia at the turn of the 19th century. The fate of Serenity Hotel, an opulent hotel in the nation's capital, hangs by a thread as its headstrong heiress Serena and her stern husband Eiser struggle to turn its fortune around. Their loveless marriage of convenience takes a twisted turn following Serena's jealous attachment to her stoic and handsome servant, Frederick. At a time when happiness takes a back seat to one's sense of duty, will Serena be able to protect her love and ensure the survival of her family and her business?

(Source: Webtoon Entertainment)",Unknown,"Jeong, Ina (Story & Art)","Oct  21, 2022 to ?"
908,manhwa,Legend Hustle,Unknown,Finished,"Action,Comedy",0,#15334,#10339,6.87,847,"Na Hae-Il, whose father works as a scholar, constantly travels around the world. Hence, it is difficult for Hae-Il to enjoy a regular school life. One day, a mysterious white hair girl appears, claiming that his father sent her! Thus the 14 year-old German girl claims that she is Hae-Il's fiance and continues to bring Hae-Il into weird situations. Changes in his body, enemies flying at him continiously... Who are they, and what is hidden within Hae-Il's glove?

(Source: MU)",6,"Kim, Kyung Yeol (Story & Art)",2009 to ?
909,manhwa,Blind Märchen,24,Finished,Romance,0,#14710,#10350,6.87,904,"The love story between a blind girl who lives in fairytales and a hard boiled boy who no longer believes.  

After the accident, Ai Rin is no longer too sure. She cannot see, and she isn't even sure if her 'family' is her real one. She doesn't remember if she had any sisters or even an angry mother. While Lee Su's family was completely destroyed. His father is now drunk, and he doesn't have any money to pay for the surgery his little sister needs. He stopped believing in magic and fairytales long ago. But the two meet by chance, Ai Rin, a fairytale writer, and Lee Su, a hat seller.

(Source: MU)",2,"Woo, Yeong-Wook (Art), Yun, Hyunseok (Story)","Oct  3, 2011 to Mar  19, 2012"
910,manhwa,One,71,Finished,"Drama,Romance",11,#15237,#10361,6.87,856,"High schooler Jenny You is living a dream. In the public eye, she is a delicate princess, a successful pop star, but in real life, she's a rebellious beauty ostracized by her female schoolmates.

She and her classmate, umpa Won (One), seem to have nothing in common on the surface. Eumpa is a quiet boy, ignorant of the pop culture that has enchanted most of his peers. Having spent his childhood as a depressed prodigy in the United States, he has now resolved to lead a normal life as a regular boy.

He likes a cute-but-average-looking girl, Young-ju Chae. Young-ju takes him to a pop concert, and Eumpa is exposed to Jenny's music for the first time. Meanwhile, umpa's resolution to live a normal life is challenged when his music teacher steals the young man's music and attempts to pass it off as his own...

So begins the story of One...

(Source: Tokyopop)",11,"Lee, Vin (Story & Art)",1998 to  2002
