,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
1001,manhwa,Let's Fight Ghost,116,Finished,"Action,Adventure,Romance,Supernatural",3,#19776,#11290,6.80,547,"A boy named Park BongPal has psychic abilities to see, talk, and--get this--touch ghosts.

(Source: MU)",Unknown,Iminsu (Story & Art),"Jun  4, 2007 to Oct  23, 2010"
1002,manhwa,Villainesses Have More Fun,Unknown,Publishing,Fantasy,6,#8685,#11309,6.80,"1,881","From growing up in a dysfunctional family to being cheated on, Sojin never had it easy. So after waking up in the body of villainess Reilynn Candmion, daughter of the empire's wealthiest duke, all she wants is to revel in her riches. But something feels amiss when the story's heroine, Iris, constantly starts fights with her—from stealing her dress to seducing her fiancé. Reilynn wants no drama, but Iris and her four love interests won't leave her alone! Can't a girl just wanna have fun?

(Source: Tapas Media)",Unknown,"Niniyang (Story), Stew (Art)","Aug  21, 2021 to ?"
1003,manhwa,Wicked No More,Unknown,Publishing,"Fantasy,Romance",1,#16963,#11310,6.80,716,"I woke up in the body of the only duchess of the empire, Anriche von Valois, a wicked woman who is feared and hated by her husband and her son. She is the evil mother-in-law who will meet her end by the hands of her family after tormenting the female lead. To change my fate and get her on my side, I rescued my young future daughter-in-law who was being abused and raised her. If I treat her well, I'm sure she will take my side when the time comes and I can avoid the cruel ending of the novel! ...Or so I thought.

""Mother, the weather is good. Could you please take a walk with me?"" ""Mother, I baked cookies myself. Try a bite."" ""Mother, Mother...."" My young daughter-in-law always follows me around, ignoring the boy who is to become her future husband?

""Mom, I like Lily, but I like you better."" And my son, who used to tremble in fear at the mere mention of my name, is now whispering sweet words with a shy face?

""Madam, how long are we going to use separate rooms?"" My husband, who was always cold and hated me from the bottom of his heart, looked at me with sweet eyes... Why is everyone acting so lovely to me all of a sudden?

(Source: Crescendo, translated)",Unknown,"Rana (Story), Somang (Art)","Jun  17, 2022 to ?"
1004,manhwa,Surviving as a Fish,60,Finished,"Drama,Supernatural",0,#20241,#11311,6.80,524,"Could you survive as a fish? Yushin, the president of Saseong Group, is betrayed by his boss and thrown into a lake, left for dead. But a mysterious voice calls out to Yushin underwater. ""Would you like to start a new life?"" He wakes up to find himself as a slimy, scaly largemouth bass tasked with a plethora of quests to fulfill that ultimately promises him one wish. Will Yushin be able to navigate the waters and find a way to become human again?

(Source: Webtoon Entertainment)",Unknown,Dongwoo (Story & Art),"May  3, 2022 to Jun  6, 2023"
1005,manhwa,I Tamed My Ex-Husband's Mad Dog,Unknown,Publishing,"Fantasy,Romance",3,#10878,#11313,6.80,"1,397","""Father, please allow me to end Mikael Alanquez.""

From the moment she had foreseen her death, Reinhardt continued to repeat her final wish. When she came to her senses, she found herself at her father's funeral fifteen years earlier. Back to when she had been divorced by Crown Prince Mikael Alanquez, the reason why her father lost his life. As revenge, Reinhardt stabbed the crown prince's leg. And as consequence, she was exiled to a faraway territory. While she was on her rough journey, she encountered someone unexpected...

The dirty, pitiful kid she picked up, in the previous time-line, was not only a war hero but the emperor's illegitimate child—the ""mad dog"" whom her ex-husband had tamed.

(Source: Naver Corporation, translated)",Unknown,"Jagae (Art), Jagyum (Story)","Dec  22, 2022 to ?"
1006,manhwa,Everyone Else Is a Returnee,Unknown,Publishing,"Action,Adventure,Fantasy",4,#9353,#11314,6.80,"1,718","Left behind again, and again, and again. The straggler was abandoned by all of mankind due to a cloaking technique unknown even by God. ""Why was I the only one left behind? Why did this happen to me?""

[In the end, even after God had devised a list of all the humans meant to be transported to another world, he could not find you. You said it was a truly phenomenal cloaking technique, right?] So I, alone since birth, began my lonesome daily life on Earth, awaiting humanity's return. After a thousand years, they returned; by then, he had become the strongest.

(Source: Kakao Entertainment Corp., translated)",Unknown,"Toy Car (Story), Studio Zilpung (Art), Yasaenghwa (Art)","Jan  31, 2023 to ?"
1007,manhwa,Amentia,Unknown,Publishing,"Comedy,Romance,Supernatural,Ecchi",3,#7858,#11339,6.80,"2,146","Lee Wee-jin normally endures each of his his high school days as a servant his perfect sister Lee Wi-na. However, he has a secret he can't share with anyone—that he can materialize his delusions as he pleases. When he needs to relieve stress caused by his sister, he materializes a version of his own sister in order to punish her.

But one day a black-haired transfer student says the following to Wee-jin while wielding a knife against him: ""You damn delusioner that materializes delusions, we wakers will get rid of all of you!""

(Source: Game of Kekeke)",Unknown,"yangmo (Story), INI (Art)","Apr  14, 2015 to ?"
1008,manhwa,Western Shotgun,Unknown,Finished,"Action,Adventure,Comedy,Fantasy,Sci-Fi",5,#21053,#11344,6.80,487,"Sting may look harmless and naïve, but he's really an excellent fighter and a wannabe bounty hunter in the futuristic Wild West. When he comes across a notice that advertises a reward for the criminal outfit named Gold Romany, he decides that capturing the all-girl gang of bad guys is his ticket to fame and fortune! Filled with a colorful cast of unforgettable characters--Chuck Black, Maria Lopez and Leanne ""Fast Sword"" McDuff--Min-Seo Park has created one wild tumbleweed tale filled with adventure galore and plenty of shotgun action!

(Source: MU)",40,"Park, Min-Seo (Story & Art)",2000 to  2010
1009,manhwa,Prince of Wangja,61,Finished,Comedy,5,#19837,#11378,6.80,544,"A chaotic comic story of two perfect men betting on the future of 'Castle soft,' a game creating company consisting of handsome men.

(Source: Sunflower Scans)",Unknown,"Jaeah (Story), SE (Art)","May  4, 2014 to Jul  26, 2015"
1010,manhwa,Awfully Damn Kiss and Hug,56,Finished,"Drama,Romance",38,#4477,#11383,6.79,"4,095","The beautiful Chae Young Un is used to dating guys and breaking up with them shortly after, but when one day she encounters the enigmatic first year student, Jang Yeon Ho, beating up a guy who had just stolen her wallet, their lives become unmistakable intertwined. Unable to leave him alone, Chae Young finds herself worrying and taking care of him as Jang Yeon Ho attempts to drive himself further and further into destruction. Is it pity or love that makes Chae Young Un care about Jang Yeon Ho? She's not so sure, but whatever it may be, Chae Young refuses to leave his side.

Jang Yeon Ho is haunted by his past and Chae Young Un cannot leave him alone. And while Jang Yeon Ho tries to fend her kindness off, he slowly begins to find that living is a whole lot brighter with her by his side.

A story about broken people finding love and redemption.",10,"Lee, Gi Ha (Story & Art)","Dec  25, 2013 to Sep  17, 2018"
