,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
1501,manhwa,Rose Garden,2,Finished,Unknown,0,#36430,#20074,N/A,138,"In the royal palace a lowly princess from a small country hase the luck of giving birth to a baby boy. Prince Elriya is anounced to be the future crown prince. This thing disturbes the first queen. In order to have the crown given to her own children she will need to get rid of the prince, but will she have the heart to do so?

(Source: MU)",Unknown,"Kim, Yeon-Joo (Story & Art)",2009 to ?
1502,manhwa,"Warning, Raccoon",Unknown,Finished,"Comedy,Life",1,#48653,#20075,N/A,63,"It's the story about a man who hates pets.It turns out that he needs to take care of a raccoon in excange for a greate sum of money. The tiny pet gives him a lot of trouble. It's a very cute and funny story.

(Source: JanimeS)",Unknown,"Kim, Mi Sun (Story & Art)",2009 to ?
1503,manhwa,I Will Grant You Three Wishes,1,Finished,"Comedy,Fantasy",0,#41831,#20076,N/A,96,"A girl discovers a flower spirit who will grant her three wishes. What will she wish for?

(Source: MU)",Unknown,"An, Young-Mi (Story & Art)","May  26, 2009"
1504,manhwa,APPLE,Unknown,Publishing,"Action,Adventure,Comedy,Fantasy",2,#27179,#20136,N/A,285,"From UDON Entertainment:
APPLE stands for “A Place for People who Love Entertainment”, and features original stories and illustrations from the best creative talent Korea has to offer. From video games, to animation, to comics, Korean artists have touched all facets of modern media. APPLE lets these artists shine as their creativity flows through eye-popping artwork and wondrous original tales. The talent featured in each 250+pg volume of APPLE includes the artists behind the mega-hit Lineage MMORPG series, superstar Hyung-Tae Kim(Magna Carta, War of Genesis), Manga creator Hyung Min-Woo(Priest) and dozens of other pro illustrators, animators and graphic artists.

APPLE's website can be found here (in korean).",Unknown,None,Not available
1505,manhwa,Paradise Cats,Unknown,Finished,Life,1,#45254,#20151,N/A,78,,1,Yang A (Story & Art),Not available
1506,manhwa,Chun Hyang Bi Hwa,Unknown,Finished,"Action,Fantasy,Romance",0,#30808,#20153,N/A,211,"Chun Hyang is a ring with Yun Sun Chun’s godly power sealed inside. It is passed down among the females of a certain family. A normal high school newbie, Se Lop Lee, is kidnapped by a trainer on her 17th birthday... she’s the reincarnation of Yun Shun Chun, but as soon as she found out who she was, the enemies of Yun Sun Chun's long-gone empire start to show up trying to kill her. In the middle of all that, she’s stuck with her past love! (Source:  M-U)",5,"Na, Hyo Eun (Story & Art)",2003 to ?
1507,manhwa,Wrong Appeal,1,Finished,Comedy,0,#40868,#20200,N/A,102,,Unknown,"Lee, Ji-Hyun (Story & Art)","Jul  25, 2009"
1508,manhwa,Blue Bird,Unknown,Finished,"Fantasy,Mystery,Romance",0,#23800,#20233,N/A,383,"When the blue bird sings, it brought it's owner happiness. However, when the blue bird dies.. They can only be resurrected when the owner sacrifices something that they cherish...The cycle repeats until the owner has nothing left to offer as sacrifice, leaving the owners with nothing to cherish and no blue bird to sing to them. Yuria is the owner of a blue bird... a blue bird someone wants to steal away from her. Will Yuria be able to protect her blue bird and find her own happiness? 

(Source: NOIR)",4,"Lee, So Young (Story & Art)",2008 to  2010
1509,manhwa,Good Fellow,3,Finished,Romance,0,#37575,#20234,N/A,129,"1. The Good Fellow
2. Byeok-Hwa-Roo
3. Ignis",1,"Paek, Jeong Won (Story & Art)",2001
1510,manhwa,I Can't Get!!,1,Finished,Comedy,0,#43055,#20267,N/A,89,,Unknown,None,"Aug  25, 2009"
1511,manhwa,Wol-A-Jin-Hee,Unknown,Finished,"Action,Adventure,Fantasy",0,#47080,#20294,N/A,69,"To save her hometown, Myo is offered as a sacrifice to the Hell's army. But she's saved by an amnesic man who's searching for it's past...",5,None,2004
