,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
601,manhwa,God of Blackfield,Unknown,Publishing,Action,44,#3886,#7424,7.08,"4,810","Leaving only black soot and dead bodies in his wake, Kang Chan, the ""God of Blackfield,"" struck fear into the hearts of his enemies. But one day, in the chaos of battle, his life was abruptly snuffed out. ""I've been shot... but the bullet came from behind me!"" Revived three years later, this ""god"" is now a wimpy high schooler with major problems—savage bullies, shady business dealings, and even girls. Revenge seemed like a straight shot, but high school is a battlefield all of its own!

(Source: Tapas Media)",Unknown,"Mujang (Story), Shin, Inseong (Art)","Feb  29, 2020 to ?"
602,manhwa,The Worn and Torn Newbie,Unknown,Publishing,"Action,Adventure,Fantasy",17,#4590,#7325,7.08,"3,996","After learning 15 miserable years of his life as a failed gamer was one long nightmare, Lee Eojin is glad to be a newbie again. Vowing not to repeat the same mistakes, Eojin starts anew as the hotshot, Old-timer. He’s conquering monsters, getting sweet gear, and making enough dough to set himself up for life. Loved by fans and hated by foes, both old and new, will Eojin break the game and triumph, or will the game break him once again?

(Source: Tapas Media)",Unknown,"Lego Babasseo (Story), Boniee (Art)","Nov  30, 2020 to ?"
603,manhwa,How to Become a Dragon,Unknown,Publishing,Supernatural,4,#19671,#7326,7.08,552,"What should you do when a 1000-year-old imoogi named Bari suddenly appears in your apartment and demands you pay for the sins of your ancestors? Help him become a dragon, of course! Young Yoo's life is on the line as he teaches Bari the ins and outs of getting along with humans in order to prepare for the Nakdong River Dragon Exam. Will Young be able to help Bari pass the exam and become a full-fledged dragon?

(Source: Webtoon Entertainment)",Unknown,eon (Story & Art),"May  11, 2019 to ?"
604,manhwa,Hive,243,Finished,"Action,Horror,Suspense",8,#14572,#7327,7.08,919,"Gigantic oxygen-doped bees are attempting to dominate the human race by reversing the food chain. Lee is a mid-level manager at a large company who only has one thing on his mind: to save his family from the bug-apocalypse.

(Source: LINE Webtoon)",Unknown,"Kim, Kyusam (Story & Art)","Jan  20, 2014 to Oct  29, 2018"
605,manhwa,The Savior's Time,59,Finished,"Drama,Mystery",2,#25327,#7328,7.08,335,"When the youngest sister of the Yu family ends her own life, her elder brother begins to investigate her untimely death. The only clue left behind is the record of her messages on Savior—a mysterious online community for those who need salvation from reality.

(Source: Webtoon Entertainment)",Unknown,"Song, Geukjang (Story & Art)","Jul  9, 2020 to Aug  12, 2021"
606,manhwa,Martial Artist Lee Gwak,100,Finished,"Action,Adventure,Fantasy",2,#20877,#7331,7.08,495,"Gwak Lee, an ordinary military officer, loses the ability to use his arms and legs after being brutally beaten by Ilhyeon Gwan of Shinmaryeon clan. In the depths of despair, Gwak starts learning the ""Jade Temple System,"" thinking he has nothing left to lose. After mastering the ultimate somatic technique, his body recovers from the disability. And now, Gwak promises to himself that he will not live as an ordinary martial artist as he was in the past, and continues to train in order to become a true warrior.

(Source: KENAZ)",Unknown,"Ryu, Geum Chel (Story & Art), Woogack (Story)","Mar  13, 2021 to Oct  10, 2022"
607,manhwa,Return of the War God,Unknown,Publishing,"Action,Fantasy",4,#8944,#7332,7.08,"1,810","Martial Divine Demon, Woohyun Dan, was sealed up because he was too strong for the world to handle. After a millennium passed by, he was released from his seal and felt like everything was meaningless as he wandered the back alleys... Just as he fell down because he was sick of the world, a small hand appeared in front of him.

""What's this?"" asked Woohyun.
""A dumpling!"" came a reply.

This was the first time in his life that someone had been nice to him without any impure intentions, and that changed his fate. This is the chronicles of a martial god who traversed through a thousand years of time and space!

(Source: Papryus, translated)",Unknown,"Myosu (Story), Rough (Art)","May  31, 2022 to ?"
608,manhwa,Love SOS,60,Finished,"Action,Drama,Romance",11,#7331,#7350,7.08,"2,333","The main character is Dan-bi, the daughter of a Yakuza boss. One night, the father she loves more than anything is killed before her eyes. The killers blind her, making her father's death the last thing she sees with her own eyes. Her mother sends the wounded Dan-bi to Korea, where she has an eye transplant. From then on, Dan- bi is to be a good girl, live with her aunt, and stay out of trouble.

Dan-bi does her best, maneuvering between her aunt’s boy-crazy daughter and Jijang son. Things get complicated when her aunt's adopted son turns out to be connected to the mysterious boy who looked in on Dan-bi when she was in the hospital. This boy always looks so sad, and once he even asked for permission to kiss Dan-bi's eyes.

(Source: Wikipedia)",10,"Hwang, Mi Ri (Story)",2001 to ?
609,manhwa,Coy - Crush On You,17,Finished,"Love,Comedy,Drama,Romance,Life",5,#15112,#7355,7.08,867,"Seung Hun is a handsome playboy who's never experienced true love. Woo Sun is a charming playgirl who wants to be loved for herself and not her beauty.

Jong Yi is the beautiful, mysteriously childlike and vacant boy who becomes the object of their affections. A complex love triangle evolves between these three, further complicated by the involvement of Jong Yi's unfailingly devoted childhood friend and first love, a girl named Yu Ri.

They're all soon to discover that love is a long, painful path...especially if the object of it is completely oblivious to your attentions!

(Source: MU)",5,"Lee, Kyung-ha (Story & Art)",2003 to ?
610,manhwa,Adventure and Trouble Diary,35,Finished,"Comedy,Drama,Fantasy,Romance,Sci-Fi",11,#7555,#7360,7.08,"2,254","""If you become my wife, I'll grant any wish..."" Maybe it wouldn't sound half as crazy if Saeju wasn't told this by a cat (who may or may not be some kind of prince). But she's desperate for some payback, particularly when her longtime crush blows her off, ice-cold style. But what happens when you invite someone downright... unearthly... into your life? Saeju's about to find out—particularly when one strange cat becomes one strange ""brother"" she didn't ask for!

(Source: Lovers Dream)",9,"Yoo, Ha Jin (Story & Art)",2005 to ?
611,manhwa,Shi Hwa Mong,Unknown,Finished,"Comedy,Drama,Romance",5,#21751,#7365,7.08,457,"Shi, Hwa, and Mong are sisters, and they have something in common: they are triplets. After losing their mother, they are each entrusted to a different family. Thus, Shi lives in New York; Mong in Japan and Hwa remains in Korea. Nine years later Shi comes to find all the three in Korea... What became of their father? And why were they separated?",15,"Lee, Jong-Eun (Story & Art)",2002 to  2012
612,manhwa,I-Ren,28,Finished,"Comedy,Fantasy,Romance",9,#10561,#7414,7.08,"1,451","In order to help out a friend, a ridiculously strong and beautiful guy dresses up as a girl and joins a group of potential brides to an infamous person.

(Source: MU)",7,Aivan (Story & Art),2010 to  2013
613,manhwa,The Phantom King,28,Finished,"Action,Drama,Horror,Mystery,Supernatural",11,#5012,#7435,7.07,"3,613","11 years ago, Eun Sung-min was one of the few survivors from a village that experienced the ""Evil Phenomenon"". He and his maid were saved by the mysterious Phantom King and his group, Phantom. Now the Special Environmental Protection Agency is searching for the answers to what happened on that fateful day, and how to combat the ""Evil Spirits"" that caused such mayhem.",7,"Yoon, Jae Ho (Art), Im, Dal Young (Story)","Jul  15, 2009 to  2012"
614,manhwa,Secret,Unknown,Finished,Unknown,1,#17614,#7440,7.07,672,"A father who committed suicide on Yuh’s 16th birthday.
The boy she met during her sorrow; Mu Hyul
Ba-dump Ba-dump; a guy so breathtaking.
A proposal at a sky resort.
“I can do anything for you as long as it makes you smile. I’ll give you everything you want.”
All those to interrupt our love are so dead!

(Source: Rosa Negra)",10,"Han, Yu-Rang (Story & Art)",Not available
615,manhwa,Hell Blade,36,Finished,"Drama,Mystery,Supernatural",29,#6928,#7441,7.07,"2,489","London, 1888 A.D. The entire city is consumed by fear of a serial killer known only as Jack the Ripper. He mutilates female prostitutes with extreme brutality. However, his victims hide a terrifying secret and Jack’s destiny is to continue hunting them down.",5,"Yoo, Jetae (Story & Art)",2009 to  2011
616,manhwa,Her Tale of Shim Chong Side Stories,4,Finished,"Drama,Love",7,#26257,#7509,7.07,309,A collection of side stories bundled with the box set of the series.,1,"seri (Story), Biwan (Art)","Apr  16, 2019 to Jun  11, 2020"
617,manhwa,The Villainess Lives Again,Unknown,Publishing,"Drama,Fantasy,Romance",16,#4723,#7510,7.07,"3,877","From childhood, Artezia Rosan's happiness was dependent on ensuring the success of her brother. As a master manipulator and schemer, she became his most valuable ally in seizing the empire's throne. That's exactly why her brother's betrayal cut so deeply when Artezia was imprisoned as punishment for all of her crimes. Soon after being rescued by Grand Duke Cedric Ebron, she vows to help him overthrow the cruel new emperor by sacrificing her own life with forbidden magic. Now waking up several years earlier back in time, she will forsake her own family to help Cedric at all costs. They say that blood is thicker than water, but can Artezia destroy her brother while her own romance blossoms amidst the chaos?

(Source: Tappytoon)",Unknown,"Han, Mint (Story), Peachberry (Art)","Jun  3, 2020 to ?"
618,manhwa,Sixth Sense Kiss,97,Finished,Romance,14,#9910,#7511,7.07,"1,592","Yesul Hong has a secret—when she kisses someone, she can see flashes of their future. It's hard to believe she's ever met the right guy when she can't even see herself in their destiny. She doesn't get much use out of her ability until one day, when she accidentally kisses her evil boss, Minhu Cha, who's got a secret of his own. To her utter shock, she sees a vision of herself... in bed with him! As if that's not confusing enough, she shows up to work the next day to find out that her first love has been hired to work in her department. Will she be able to survive working with the man she wished had been her destiny and the man she's destined to be with?

(Source: Webtoon Entertainment)",Unknown,"Got-nyeo (Story), Jocobong (Art)","Apr  17, 2021 to Mar  17, 2023"
