,type,title,chapters,status,genres,favorites,popularity,rank,score,members,synopsis,volumns,authors,publish_time
201,manhwa,Our Secret Alliance,Unknown,Publishing,Romance,15,#12258,#2592,7.53,"1,188","From childhood friends to lovers! Se-i Yun and Jaeha Kim are model high school students who form an alliance to escape the prying eyes of their strict parents. They used to be childhood friends until something caused them to drift apart. Will this fake alliance be able to bring them back together?

(Source: Webtoon Entertainment)",Unknown,Kenyam (Story & Art),"Jan  18, 2022 to ?"
202,manhwa,Player,Unknown,Publishing,"Action,Adventure,Fantasy",45,#5201,#2593,7.53,"3,472","Through posting a ""Best Comment,"" I somehow became the main character of a webtoon!

(Source: Naver Corporation, translated)",Unknown,"Park, Jongseok (Story), Oh, Hyeonjun (Art)","May  7, 2020 to ?"
203,manhwa,Moon You,68,Finished,"Comedy,Drama,Sci-Fi",28,#11764,#2629,7.53,"1,256","When an asteroid threatening to wipe away planet Earth appeared, humanity's brightest minds came together to develop the ""Moon Shield"" plan. To protect the planet, rockets would blast the asteroid apart, and the Moon would shield the Earth from the remaining debris. However, the plan failed by the smallest of margins: one sliver made it past the shield and crashed into Earth. There to witness the end of the world was Moon Yoo, a researcher left stranded on the Moon.

Unable to find the courage to end his life, Moon decides to make the most of what he has as the last man alive. With supplies to last a lifetime and all the time in the world, Moon decides to explore the vast lunar base, unaware of the many secrets that lie in wait to be discovered—and the fact that he may not be as alone as he initially thought.

[Written by MAL Rewrite]",4,"Jo, Seok (Story & Art)","Jun  16, 2016 to Sep  28, 2017"
204,manhwa,"Mom, I'm Sorry",102,Finished,"Drama,Supernatural",25,#7287,#2632,7.53,"2,350","""Mom, I'm sorry. Please don't die."" When Henry realizes death is at his mother's doorstep, he strikes a deal with a lifespan dealer to give years of his own life to his ailing mother. Now, his mother is a 20-year-old college student with a full life ahead of her, and Henry devotes his remaining days to helping her live life to the fullest. But things turn complicated when his friend falls in love with her!

(Source: LINE Webtoon)",Unknown,"MiTi (Story), Gugu (Art)","Jun  8, 2019 to Jul  10, 2021"
205,manhwa,A Returner's Magic Should Be Special,Unknown,Publishing,"Action,Fantasy",391,#512,#2648,7.52,"31,631","The world is on the brink of destruction after a devastating ten-year war in the ""shadow labyrinth."" Desir Herrman is one of the last skilled magicians left standing, but even he is no match for the formidable foe threatening humanity's very existence. Just when he's certain the end has come, he is sent back in time to his early days of studying magic at the prestigious Hebrion Academy! With this rare second chance, Desir is determined to save not only himself but also the friends and comrades he once lost. Armed with the knowledge of what their future holds, can his efforts make a difference, or are they all doomed to relive the same terrible destiny? Based on the hit novel.

(Source: Tappytoon)",Unknown,"Yu, So-nan (Story), Uk-jakga (Art)","May  19, 2018 to ?"
206,manhwa,Red Lion,37,Finished,"Action,Comedy,Romance",55,#4617,#2664,7.52,"3,963","Quite possibly the best and most renown fighter of all the schools is a red haired girl, solely referred to as the Red Lion. But as the Red Lion suddenly disappears one day, we find that's only the beginning to the trials of real ""Red Lion.""",7,"Kim, Yong Seon (Story & Art)",2003 to ?
207,manhwa,World Bring It On!,Unknown,Finished,"Comedy,Drama",16,#7145,#2671,7.52,"2,403","Hyo Yi is a poor girl with a scholarship to one of the most exclusive private schools, attended only by kids from the richest families. Strong and resilient, Hyo Yi fights to protect her mentally handicapped brother whose illness makes him a target for bullies and beatings. Then she meets Min Ha, who unexpectedly winds up making an agreement to protect the siblings. Bound together by their unusual arrangement, Hyo Yi and Min Ha gradually learn what it means to love, one step at a time....

(Source: Tasty Kiwi Scans)",16,"Hwang, Mi Ri (Story & Art)","Jul  11, 2008 to Sep  27, 2008"
208,manhwa,Knight Run,Unknown,Publishing,"Action,Adventure,Drama,Fantasy,Sci-Fi",48,#6268,#2691,7.52,"2,810","During the era of space exploration, mankind is at war against monsters of unknown origin. The battle is grim, and the future looks bleak. Amidst the chaos, mankind plays their last hand. It's time for the Knights to step into the fray and turn the tide of this war. 

(Source: MU) ",Unknown,"Kim, Sung Min (Story & Art)","May  4, 2009 to ?"
209,manhwa,The Monstrous Duke's Adopted Daughter,150,Finished,"Drama,Fantasy,Romance",50,#3489,#2699,7.52,"5,379","It has been over one hundred years since the Speràdo family had an heir capable of controlling the darkness. To help his eldest daughter strengthen her weak shadow powers, Marquis Speràdo sacrifices his second-born Leslie, whose sole purpose in life was to be useful to her sister. However, mysterious beings rescue Leslie from death, and she awakens shadow magic of her own that even surpasses her sister's ability.

Fed up with her abusive family and their repulsive practices, Leslie decides to cut ties with them. To accomplish this, she seeks to strike a deal with the head of the Salvator duchy, Azela Benkahn Salvator, also known as the ""Monstrous Duke."" In exchange for a normal life with Azela's family until adulthood, Leslie proposes to serve as a ""Dark Saint"" under her wing. Determined to escape from the Speràdos' clutches, she will do whatever it takes to become a Salvator and seize happiness for herself.

[Written by MAL Rewrite]",Unknown,"Liaran (Story), MinJakk (Art)","Apr  30, 2019 to Jul  20, 2022"
210,manhwa,The Lazy Lord Masters the Sword,Unknown,Publishing,"Action,Fantasy",68,#2268,#2702,7.52,"8,169","After witnessing the shocking death of his mother, young Airen Farreira uses sleep to escape his painful reality, earning him the nickname, ""the lazy lord."" Yet, in spite of others' jeers and whispers, Airen has no intention of changing his ways. But when he awakens one day from a dream about a mysterious swordsman, his life's trajectory takes a complete turn...

(Source: Tappytoon)",Unknown,"Ideungbyeol (Story), Dodomoon (Art)","May  21, 2021 to ?"
