,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,or_MDJnmihc,CBS News,Defendant collapses in court after guilty verdict,2017-11-14T17:36:13Z,25,"Diana Lovejoy collapsed in a California courtroom Monday after she was convicted in what authorities call a botched murder-for-hire plot targeting her now-ex-husband, who was shot in September 2016 but survived.

Subscribe to the ""CBSN"" Channel HERE: http://bit.ly/1Re2MgS
Watch ""CBSN"" live HERE: http://cbsn.ws/1PlLpZ7
Follow ""CBSN"" on Instagram HERE: http://bit.ly/1PO0dkx
Like ""CBSN"" on Facebook HERE: http://on.fb.me/1o3Deb4
Follow ""CBSN"" on Twitter HERE: http://bit.ly/1V4qhIu

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
CBSN is the first digital streaming news network that will allow Internet-connected consumers to watch live, anchored news coverage on their connected TV and other devices. At launch, the network is available 24/7 and makes all of the resources of CBS News available directly on digital platforms with live, anchored coverage 15 hours each weekday. CBSN. Always On.",75970739,371733,,79515,PT2M31S
1,aj7ELbw8FxM,CBS News,Election 2020 results and analysis,2020-11-05T05:09:51Z,25,"The race for the White House has narrowed to hinge on a handful of crucial battleground states that remain too close to call. President Trump exceeded expectations and captured several large swing states that Joe Biden had hoped would solidify his path to victory, but millions of early votes remain outstanding. Watch CBSN's continuing coverage for live election results and analysis.

#ElectionResults #PresidentialElection #2020Election",21754085,88696,,3167,PT11H55M1S
2,ZPrAKuOBWzw,CBS News,"Hamilton cast performs ""Alexander Hamilton"" at White House",2016-03-14T23:03:32Z,25,"President Obama and the First Lady hosted the Broadway cast of the musical “Hamilton” at the White House Monday for a workshop and Q&A session with area students. President Obama delivered remarks on the history behind ""Hamilton,"" and the cast performed “Alexander Hamilton,"" the opening song of the play, live for the attendees.",19162800,298022,,19058,PT13M24S
3,EYUaHiHDR5Y,CBS News,Father of victims lunges at Larry Nassar in court,2018-02-02T16:40:36Z,25,"A father of three victims of former USA Gymnastics doctor Larry Nassar lunged at him during Nassar's third sentencing hearing on Friday. The father had to be restrained by court officers and taken away.

Subscribe to the CBS News Channel HERE: http://youtube.com/cbsnews
Watch CBSN live HERE: http://cbsn.ws/1PlLpZ7
Follow CBS News on Instagram HERE: https://www.instagram.com/cbsnews/
Like CBS News on Facebook HERE: http://facebook.com/cbsnews
Follow CBS News on Twitter HERE: http://twitter.com/cbsnews

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream CBSN and local news live, and watch full seasons of CBS fan favorites like Star Trek Discovery anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
CBSN is the first digital streaming news network that will allow Internet-connected consumers to watch live, anchored news coverage on their connected TV and other devices. At launch, the network is available 24/7 and makes all of the resources of CBS News available directly on digital platforms with live, anchored coverage 15 hours each weekday. CBSN. Always On.",16342221,172911,,27168,PT5M6S
4,XRpcPi5bQpw,CBS News,Cop-killing suspect has chilling courtroom outburst,2018-01-18T18:37:56Z,25,"Luis Bracamontes, accused of killing a California deputy and detective in 2014, laughed in court during his murder trial Tuesday in Sacramento. In a chilling outburst, he threatened to kill more law enforcement officers. Tony Lopez reports for CBS Sacramento.

Subscribe to the CBS News Channel HERE: http://youtube.com/cbsnews
Watch CBSN live HERE: http://cbsn.ws/1PlLpZ7
Follow CBS News on Instagram HERE: https://www.instagram.com/cbsnews/
Like CBS News on Facebook HERE: http://facebook.com/cbsnews
Follow CBS News on Twitter HERE: http://twitter.com/cbsnews

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream CBSN and local news live, and watch full seasons of CBS fan favorites like Star Trek Discovery anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
CBSN is the first digital streaming news network that will allow Internet-connected consumers to watch live, anchored news coverage on their connected TV and other devices. At launch, the network is available 24/7 and makes all of the resources of CBS News available directly on digital platforms with live, anchored coverage 15 hours each weekday. CBSN. Always On.",14451152,84647,,23874,PT1M31S
5,_92o3Z919f4,CBS News,Trump and Biden face off in final 2020 presidential debate,2020-10-23T03:55:45Z,25,"President Trump and Democratic presidential nominee Joe Biden faced off in their final presidential debate at Belmont University in Nashville, Tennessee. The debate followed the cancellation of the second presidential debate after Mr. Trump said he would not be participating since the debate would be virtual.

The final presidential debate was moderated by NBC News White House correspondent and co-anchor of “Weekend Today” Kristen Welker. She is the second Black woman to serve as the sole moderator of a presidential debate.

#PresidentialDebate #2020Debates #TrumpBidenDebate #DonaldTrump #JoeBiden #Election2020

CBSN is CBS News’ 24/7 digital streaming news service featuring live, anchored coverage available for free across all platforms. Launched in November 2014, the service is a premier destination for breaking news and original storytelling from the deep bench of CBS News correspondents and reporters. CBSN features the top stories of the day as well as deep dives into key issues facing the nation and the world. CBSN has also expanded to launch local news streaming services in major markets across the country. CBSN is currently available on CBSNews.com and the CBS News app across more than 20 platforms, as well as the CBS All Access subscription service.

Subscribe to the CBS News YouTube channel: http://youtube.com/cbsnews
Watch CBSN live: http://cbsn.ws/1PlLpZ7c
Download the CBS News app: http://cbsn.ws/1Xb1WC8
Follow CBS News on Instagram: https://www.instagram.com/cbsnews/
Like CBS News on Facebook: http://facebook.com/cbsnews
Follow CBS News on Twitter: http://twitter.com/cbsnews
Subscribe to our newsletters: http://cbsn.ws/1RqHw7T

Get new episodes of shows you love across devices the next day, stream CBSN and local news live, and watch full seasons of CBS fan favorites like Star Trek Discovery anytime, anywhere with CBS All Access. Try it free: http://bit.ly/1OQA29B",10774635,37554,,5820,PT3H2M58S
6,mreNn_2-QJ8,CBS News,2020 election results and continuing coverage,2020-11-06T04:57:39Z,25,"CBS News projects Joe Biden is the winner in Wisconsin and Michigan, capturing 26 electoral votes and inching closer to the 270 he needs to capture the White House and deny President Trump a second term. Biden's victory in two states that were key parts of Mr. Trump's coalition in 2016 significantly limits the president's pathways to reelection.

CBS News still considers three states – North Carolina, Pennsylvania and Georgia – toss-ups, while Biden is likely to win in Arizona and Nevada. Biden is currently projected to win states that control 253 electoral votes, just 17 votes shy of the 270 needed to win the White House. A projected win in Arizona and Nevada would give him precisely 270 votes. The president's total currently stands at 213.",6098260,23462,,1018,PT11H54M58S
7,owURzgtwOSw,CBS News,Ryan Newman hospitalized after terrifying crash at Daytona 500,2020-02-18T04:39:24Z,25,NASCAR driver Ryan Newman is in serious condition with non-life-threatening injuries following a horrific crash during the final lap of the Daytona 500 on Monday night. CBS New York's Dick Brennan reports.,4058827,26881,,4490,PT2M15S
8,LK0uM5OIONA,CBS News,Investigators comb through wreckage of helicopter crash that killed Kobe Bryant,2020-01-29T03:49:49Z,25,"Investigators have finished collecting evidence from the helicopter crash site where Kobe Bryant, his daughter Gianna and seven others were killed on Sunday. Kris Van Cleave joined CBSN to share the latest details on the investigation.

Subscribe to the CBS News Channel HERE: http://youtube.com/cbsnews
Watch CBSN live HERE: http://cbsn.ws/1PlLpZ7
Follow CBS News on Instagram HERE: https://www.instagram.com/cbsnews/
Like CBS News on Facebook HERE: http://facebook.com/cbsnews
Follow CBS News on Twitter HERE: http://twitter.com/cbsnews

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream CBSN and local news live, and watch full seasons of CBS fan favorites like Star Trek Discovery anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
CBSN is the first digital streaming news network that will allow Internet-connected consumers to watch live, anchored news coverage on their connected TV and other devices. At launch, the network is available 24/7 and makes all of the resources of CBS News available directly on digital platforms with live, anchored coverage 15 hours each weekday. CBSN. Always On.",3294622,18896,,2896,PT5M38S
9,_q7olC1LteE,CBS News,"Mom who ran into school during Uvalde, Texas shooting discusses moments inside",2022-06-02T17:50:04Z,25,"When Angeli Gomez heard there was a man shooting people at her sons' school in Uvalde, Texas, she knew she had to go rescue her kids. CBS News Correspondent Lilia Luciano spoke exclusively with Gomez about the moments she spent inside the school, and why Gomez says police warned her to stop telling her story.

#News #Uvalde #Texas

CBS News Streaming Network is the premier 24/7 anchored streaming news service from CBS News and Stations, available free to everyone with access to the Internet. The CBS News Streaming Network is your destination for breaking news, live events and original reporting locally, nationally and around the globe. Launched in November 2014 as CBSN, the CBS News Streaming Network is available live in 91 countries and on 30 digital platforms and apps, as well as on CBSNews.com and Paramount+.

Subscribe to the CBS News YouTube channel: https://youtube.com/cbsnews
Watch CBS News: https://cbsn.ws/1PlLpZ7c
Download the CBS News app: https://cbsn.ws/1Xb1WC8
Follow CBS News on Instagram: https://www.instagram.com/cbsnews/
Like CBS News on Facebook: https://facebook.com/cbsnews
Follow CBS News on Twitter: https://twitter.com/cbsnews
Subscribe to our newsletters: https://cbsn.ws/1RqHw7T
Try Paramount+ free: https://bit.ly/2OiW1kZ

For video licensing inquiries, contact: licensing@veritone.com",3152155,74263,,17165,PT9M9S
