,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,spPo80dPUwI,USA TODAY,Heroic mom saves terrified five-year-old from raccoon attack | USA TODAY #Shorts,2022-12-05T17:28:31Z,25,"A mother came to her five-year-old daughter's rescue after a raccoon bit her while waiting for the bus in Ashford, Connecticut.

RELATED: Baby raccoon tangled in basketball net https://bit.ly/3UwWT1Y

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/3QYKjbc 
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#Raccoon #Attack #Animals",347180823,10370485,,269937,PT41S
1,KDo8n_7_2YI,USA TODAY,Brave woman fights off male attacker while alone at gym | USA TODAY #Shorts,2023-02-17T13:28:54Z,25,"A 24-year-old woman successfully fought off a male attacker while she was working out alone at her apartment's gym. The man was arrested and charged.

RELATED: Good Samaritans in Florida save unconscious woman as car drifts through red light https://bit.ly/3XywNNq

A Tampa woman who fought off an attacker at her apartment complex's gym is speaking out about her experience in the hopes that other women will feel more empowered.

Nashali Alma, 24, said she was exercising in her complex's gym, about 12 miles northwest of downtown Tampa, in late January when a man who looked familiar to her needed access to the gym, the Hillsborough County Sheriff's Office said.

Alma said she let the man in because she had seen him in the gym before. But as she was working out, Alma told investigators that the man approached her and grabbed her waist. Alma said she yelled at the man to get away from her but he kept chasing her around the gym, police said.

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/3QYKjbc
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#Florida #Gym #Fight",112886052,4248640,,92533,PT37S
2,_Gtm2j2gb6w,USA TODAY,"Hurricane Fiona devastates Puerto Rico, intensifies to Category 4 | USA TODAY #Shorts",2022-09-22T17:29:38Z,25,"Hurricane Fiona flooded Puerto Rico with 6 to more than 25 inches of rain in some areas earlier this week, with parts of the island without electricity or running water and under the threat of additional flooding and mudslides days later.

RELATED: Puerto Rico in state of emergency as Hurricane Fiona makes landfall https://bit.ly/3UuTWA0

President Joe Biden approved Gov. Pedro Pierluisi's request for a major disaster declaration on Wednesday, opening up more federal assistance. Meanwhile, the Federal Emergency Management Agency announced it will send hundreds of personnel to aid local response efforts, while the U.S. Department of Health and Human Services declared a public health emergency.

Puerto Rico experienced widespread landslides, damaged homes, washed-out bridges and downed power lines as torrential rains and flooding engulfed the island. Power company officials initially said it would take a few days for electricity to be fully restored, but then appeared to backtrack late Tuesday night. Only 26% had power as of Wednesday morning, three days after it hit the island. 

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/3QYKjbc 
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#PuertoRico #Hurricane #Disaster",97966113,1504843,,7100,PT42S
3,vT2Y_NGOwoQ,USA TODAY,'Stop the car!': Man attempts to evade police with officer clinging to windshield #Shorts,2023-05-22T12:03:23Z,25,"A motorist was sentenced to up to five years in prison after the driver attempted to speed away from police during a traffic stop with an officer clinging to his hood. 

RELATED: Teens drive car off overpass to escape police during high-speed chase https://bit.ly/3ov6wE9

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/3QYKjbc  
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#Police #Dashcam #CaughtonCamera",62718111,2373289,,122949,PT54S
4,rHqbO52nNvo,USA TODAY,Police officer pulled over for speeding flees traffic stop #Shorts,2023-06-13T14:09:49Z,25,"An Orlando Police officer is facing charges after being pulled over by a sheriff's deputy and then fleeing during a traffic stop.

RELATED: Traffic stop turns into dance lesson when driver teaches cop new moves https://youtu.be/BCJn8PrOFes

A heated confrontation between a Florida sheriff's deputy and an Orlando police officer was caught on a body cam after the deputy pulled the officer over for allegedly speeding in a marked police SUV. The officer sped off and was later arrested.

According to a Seminole County Sheriff's Office report, a deputy on routine patrol stopped Orlando Police Officer Alexander Shaouni on June 6 at 12:15 p.m. local time for driving nearly twice the speed limit along a stretch of road. During the stop, footage shows Shaouni dressed in police uniform driving a marked Orlando Police Department SUV.

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/3QYKjbc  
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#Police #Florida #CaughtonCamera",41436703,1949871,,69877,PT33S
5,0Z5SGI5Jdns,USA TODAY,Mom Comes Face-To-Face With Her Son’s Killer In Court | Humankind,2018-01-08T15:05:38Z,25,"This mom came face to face with the teen who murdered her son. Courtroom veterans had never seen a response like hers.

****************

Humankind: Amazing moments that give us hope ➤ http://bit.ly/2MrPxvd
Humankind: Stories worth sharing ➤ http://bit.ly/2FWYXNP
Animalkind: Cute, cuddly & curious animals ➤ http://bit.ly/2GdNf2j
Just the FAQs: When news breaks, we break it down for you ➤ http://bit.ly/2Dw3Wnh   
The Wall: An in-depth examination of Donald Trump’s border wall ➤ http://bit.ly/2sksl8F
#humankind

Mom Comes Face-To-Face With Her Son’s Killer In Court | Humankind",40618011,1067796,,93109,PT2M36S
6,WYW1g6u9M5I,USA TODAY,Inmates rush from cells to save deputy's life | Humankind,2020-08-17T10:00:11Z,25,"""We didn't do anything for Deputy Hobbs that he would not [have] did for us."" These inmates prove that anyone can be a hero no matter the uniform. 🚨
RELATED: Deputy helps deliver baby on side of road: https://www.youtube.com/watch?v=N2hl_LzLIjI

When Deputy Warren Hobbs lost consciousness on the job, three inmates at Georgia's Gwinnett County Jail rushed to save his life.

Subscribe to Humankind’s YouTube channel: https://www.youtube.com/humankindvideos

AND if you love Humankind, subscribe to our other channels here:
» Animal lover?! Check out Animalkind! 
https://www.youtube.com/animalkind
» America’s troops?! Check out Militarykind! 
https://www.youtube.com/militarykind
» Want even more amazing kid stories?! Check out Kidskind!:
https://www.youtube.com/kidskind",33283723,665512,,27729,PT3M16S
7,ONDQdvX7y3g,USA TODAY,Rescuers race to save Australia's wildlife | Animalkind,2020-01-09T11:00:02Z,25,"When their homes are disappearing around them, that's when animals need us the most.
RELATED VIDEO » Koala Leaps Into Car. Scares Man And His Dog: https://youtu.be/aOItNw4TPNk

No matter where you live, you can help too: http://bit.ly/2Qz8qQh

******************************************************************

Check out more Animalkind stories!
Subscribe to our YouTube channel: https://www.youtube.com/animalkind

AND if you love Animalkind, subscribe to our other channels here:
--Feel-good stories? Check out Humankind! 
https://www.youtube.com/humankindvideos
--Love our troops?! Check out Militarykind!
https://www.youtube.com/militarykind
--Want even more amazing kid stories?! Check out Kidskind!:
https://www.youtube.com/kidskind",29008862,563273,,27220,PT3M16S
8,1B1zgSLesGY,USA TODAY,Good Samaritan rescues baby in stroller from rolling into busy street #Shorts,2023-05-04T14:28:49Z,25,"A good Samaritan in Hesperia, California, stopped a stroller from rolling into traffic after the woman with the baby fell while trying to catch it.

RELATED: Good Samaritans save stranger's dog from drowning https://bit.ly/414M2PS

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/3QYKjbc  
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#CaughtonCamera #Rescue #GoodNews",21252546,439846,,17315,PT31S
9,v-43wPyblUA,USA TODAY,"WATCH: Election results for Trump, Biden and key swing state races | USA TODAY",2020-11-05T09:31:23Z,25,"Results from the 2020 presidential election as Americans vote in races for the presidency, 11 governorships, 35 Senate seats and all 435 House seats.

Final polls show the race between President Donald Trump and Democratic nominee Joe Biden has tightened since mid-October, both nationally and in battleground states.

Biden's lead in USA TODAY's average of averages, which is based on data from RealClearPolitics and FiveThirtyEight, reached double-digits on Oct. 12, but has since fallen back to a 7.5-percentage point lead. That leaves him back roughly in the same position USA TODAY found him in its first poll roundup on Sept. 28, when his polling average lead over Trump was 7.2 points. 

Beyond the presidency, Tuesday's election may result in changes in Congress, where Democrats want to regain control of the Republican-led Senate and Democrats hope to expand their advantage in the House. 

» Subscribe to USA TODAY: http://bit.ly/1xa3XAh
» Watch more on this and other topics from USA TODAY: https://bit.ly/30HuLzS
» USA TODAY delivers current local and national news, sports, entertainment,  finance, technology, and more through award-winning journalism, photos, videos and VR.

#ElectionResults #Election2020 #Election",20761399,115059,,2099,PT10H47M36S
