,Video Id,channelTitle,title,publishedAt,categoryId,description,viewCount,likeCount,favouriteCount,commentCount,duration
0,k1ZbPI47aD0,Wall Street Journal,This Guy Walks Faster Than You Run,2017-07-31T17:20:35Z,26,"Richard Luettchau II, a competitive race walker, can walk a mile in about six minutes and 40 seconds. He shares some tips for picking up the pace. Photo: Jeff Bush for The Wall Street Journal

 
Don’t miss a WSJ video, subscribe here: http://bit.ly/14Q81Xy

More from the Wall Street Journal: 
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM",15906775,144891,,16683,PT2M16S
1,F8_ME4VwTiw,Wall Street Journal,Ergonomics Expert Explains How to Set Up Your Desk | WSJ Pro Tip,2019-06-18T17:20:35Z,25,"Our desks weren't made for us. They were made for everyone. Simple fixes like adjusting your chair to match your height and adjusting your monitor to an arm's distance can make a huge impact. What are some other adjustments to optimize your workspace?

Ergonomics expert Jon Cinkay from the Hospital for Special Surgery is here to show you how to make your desk and office chair adapt to you and not the other way around.

Photo: Adam Falk/The Wall Street Journal

0:00 Meet Jon Cinkay, a body mechanics coordinator
0:31 Adjust your chair
1:04 Adjust your monitor
1:50 Mind your mouse, keyboard and phone
2:28 Move and stretch

#Ergonomics #Desk #WSJ",15122391,416074,,6711,PT3M23S
2,S7pU17C1VX0,Wall Street Journal,Ice Cube and Son on 'Straight Outta Compton',2015-08-06T22:15:20Z,24,"Rapper Ice Cube and his son O’Shea Jackson, Jr. discuss their movie “Straight Outta Compton,” N.W.A.’s legacy and police brutality at the WSJ Cafe. 
Don’t miss a WSJ video, subscribe here: http://bit.ly/14Q81Xy

More from the Wall Street Journal: 
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM",12742112,132001,,4263,PT10M2S
3,wVXrIaPuP7c,Wall Street Journal,"The Controversy Behind Nike’s Vaporfly Running Shoe, Explained | WSJ",2020-01-23T17:13:13Z,17,"Nike’s Vaporfly shoes have become a popular choice for both elite and amateur runners. 

But the shoes may soon be banned in professional competitions if World Athletics, the world governing body of track and field, decides they offer an unfair advantage. 

Photo/Video: Alexander Hotz/The Wall Street Journal

More from the Wall Street Journal:
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM

#WSJ #Nike #Vaporfly",7214045,101014,,13533,PT8M27S
4,32KTKXZZ-BI,Wall Street Journal,How Hong Kong Protesters Evade Surveillance With Tech | WSJ,2019-09-16T16:10:33Z,25,"Protesters in Hong Kong fear they are being monitored by the local government and potentially by China, a country at the cutting edge of mass surveillance. So demonstrators have developed hacks to avoid arrest and hide their digital tracks. 

Photo composite: Sharon Shi

More from the Wall Street Journal: 
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM

#WSJ #HongKong #HKProtests",6656975,136667,,13647,PT6M47S
5,1KtTAb9Tl6E,Wall Street Journal,Why Global Supply Chains May Never Be the Same | WSJ Documentary,2022-03-23T17:29:52Z,25,"Every day, millions of sailors, truck drivers, longshoremen, warehouse workers and delivery drivers keep mountains of goods moving into stores and homes to meet consumers’ increasing expectations of convenience. But this complex movement of goods underpinning the global economy is far more vulnerable than many imagined. 

Photo illustration: Adele Morgan

0:00 Where’s my stuff? How record demand broke supply chains
3:10 Ocean shipping—the journey from Asia
8:01 Inside America’s most backlogged port
13:50 Why there aren’t enough truck drivers
26:00 The humans and robots working in fulfillment centers 
38:11 The last mile—how products get to your doorstep
50:06 How can we fix supply chains? 

#SupplyChain #Documentary #WSJ",6532791,72822,,7156,PT54M43S
6,kexuG-YcQFA,Wall Street Journal,Microsoft CEO Satya Nadella: How I Work | WSJ,2015-09-30T16:44:11Z,25,"Microsoft CEO Satya Nadella spoke to The Wall Street Journal about how he runs meetings and picks hires--and whether he'd rather go to a Clippers game with Steve Ballmer or play bridge with Bill Gates. Photo: David Ryder for The Wall Street Journal 
Don’t miss a WSJ video, subscribe here: http://bit.ly/14Q81Xy

More from the Wall Street Journal: 
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM",6282063,95863,,2258,PT2M15S
7,vLebsrBn13g,Wall Street Journal,How to Survive the Longest Flight in the World | The Middle Seat,2018-10-16T16:01:45Z,19,"WSJ's Scott McCartney went nonstop from Newark, N.J., to Singapore, testing his tips on how to survive more than 18 hours on a plane to help you with your next long-haul flight. 

Photo: Drew Evans/The Wall Street Journal

More from the Wall Street Journal:
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM


#WSJ #Travel #Singapore",6046673,69384,,5398,PT4M14S
8,klKcQt_awWw,Wall Street Journal,Learn to Dance with Three Easy Steps,2014-04-29T20:47:31Z,24,"Wedding season is here and it's time to get your groove on! But what if you don't know how to dance? Ashlé Dawson of the Broadway Dance Center shows WSJ's Elizabeth Holmes three simple steps to make you feel more comfortable on the dance floor.

Subscribe to the WSJ channel here:
http://bit.ly/14Q81Xy

Visit the WSJ channel for more video:
https://www.youtube.com/wsjdigitalnetwork
More from the Wall Street Journal:
Visit WSJ.com: http://online.wsj.com/home-page

Follow WSJ on Facebook:
http://www.facebook.com/wsjlive
Follow WSJ on Google+: https://plus.google.com/+wsj/posts
Follow WSJ on Twitter: https://twitter.com/WSJLive
Follow WSJ on Instagram: http://instagram.com/wsj
Follow WSJ on Pinterest: http://www.pinterest.com/wsj/
Follow WSJ on Tumblr: http://www.tumblr.com/tagged/wall-street-journal 
Don’t miss a WSJ video, subscribe here: http://bit.ly/14Q81Xy

More from the Wall Street Journal: 
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM",5800371,20938,,767,PT3M9S
9,4Ey89C05FOw,Wall Street Journal,"President Obama Gives Speech at Hiroshima Memorial, Meets Survivors | WSJ",2016-05-27T12:37:40Z,25,"President Barack Obama made a historic visit to Hiroshima on Friday, meeting with survivors of the atomic attack that killed 140,000 people. Photo: Getty Images

Subscribe to the WSJ channel here:
http://bit.ly/14Q81Xy

More from the Wall Street Journal:
Visit WSJ.com: http://www.wsj.com

Follow WSJ on Facebook: http://www.facebook.com/wsjvideo
Follow WSJ on Google+: https://plus.google.com/+wsj/posts
Follow WSJ on Twitter: https://twitter.com/WSJvideo
Follow WSJ on Instagram: http://instagram.com/wsj
Follow WSJ on Pinterest: http://www.pinterest.com/wsj/ 
Don’t miss a WSJ video, subscribe here: http://bit.ly/14Q81Xy

More from the Wall Street Journal: 
Visit WSJ.com: http://www.wsj.com
Visit the WSJ Video Center: https://wsj.com/video

On Facebook: https://www.facebook.com/pg/wsj/videos/
On Twitter: https://twitter.com/WSJ
On Snapchat: https://on.wsj.com/2ratjSM",5270631,97099,,10498,PT2M43S
