,Video Id,Category,CategoryId,channelTitle,title,publishedAt,description,viewCount,likeCount,commentCount,duration
10,w8LMuTOLj8c,Sports,17,HKT Edits,Neymar Jr - Magic In The Air | Crazy Skills & Goals Mix | HD,2018-08-23T15:00:06Z,"Neymar Jr - Magic In The Air | Crazy Skills & Goals Mix | HD
---------------------------------------------------------------------------------------------
If you guys enjoy this video, please subscribe to my channel also if you are neymar fan, you can also subscribe to my channel, you will find lots of videos about Neymar.
Also, if you support Neymar, please comment #Teamneymar in the comments section.
---------------------------------------------------------------------------------------------
Music : Ask me in the comments 
---------------------------------------------------------------------------------------------
Welcome to the official channel of H10IHD.
I have changed the name from NJR11HD to H10IHD because I’m not going to make only Neymar videos,I will edit other players.

In this channel,you will find many football videos,such as,Neymar, Ronaldo, Pogba
---------------------------------------------------------------------------------------------
Support H10IHD
Facebook : https://www.facebook.com/HowardEdits/?fref=ts
Instagram : https://www.instagram.com/howard_edits/
---------------------------------------------------------------------------------------------
If you have any ideas or music want me to put in my next video, just simply contact me through facebook.

---------------------------------------------------------------------------------------------
COPYRIGHT LAWS AND PROPOSALS:
Act of 4 February 1994 on Copyright and Related Rights
This video is fair use under U.S. copyright law because it is noncommercial and transformative in nature, uses no more of the original than necessary, and has no negative effect on the market for the original work.",6217366,83845,1184,PT3M57S
11,_Xy76SDOw2s,Sports,17,Coffee林芊妤,30分鐘全身消脂增肌運動 (一個月內見效),2019-01-26T03:35:16Z,"這影片強度屬於中級 
如果本身體脂很高
請配合健康飲食及有氧運動進行
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/yogawithcoffee
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
小紅書: coffee林芊妤",5789392,61889,2525,PT30M54S
12,wMrLpFY38Yk,Sports,17,Coffee林芊妤,32分鐘 初學者燃脂運動｜ 養成運動習慣｜不傷膝蓋｜簡單易學💪,2021-03-21T06:00:07Z,"telegram: t.me/coffee89921
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/Coffeesweat_
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
B站：https://space.bilibili.com/304020239
小紅書：https://www.xiaohongshu.com/user/profile/5e0ef5e7000000000100703c?xhsshare=CopyLink&appuid=5e0ef5e7000000000100703c&apptime=1578040995",5483398,59798,1460,PT34M33S
13,Z6GjlND0rNY,Sports,17,Coffee林芊妤,20分鐘極速練腹肌挑戰｜自虐式練腹-1星期見效🔥 （1M特輯）,2020-05-01T09:18:33Z,"這是比較高難度的練腹影片
所以初學者要小心去做
每星期3-4次
希望大家能跟我堅持到最後
又或者每次都有進步
加油！
telegram: t.me/coffee89921
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/yogawithcoffee
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
B站：https://space.bilibili.com/304020239
小紅書：https://www.xiaohongshu.com/user/profile/5e0ef5e7000000000100703c?xhsshare=CopyLink&appuid=5e0ef5e7000000000100703c&apptime=1578040995",5196933,53680,3766,PT23M26S
14,t-dmFuH7TyM,Sports,17,pennyccw,"Allen Iverson, Shaq & Yao Ming funny interview (2016) *Basketball Hall of Fame",2016-09-10T11:16:29Z,"Yao, Shaq, Iverson: Hall of Fame roundtable.
Yao Ming, Shaquille O'Neal and Allen Iverson sit down with ESPN's Carry Chow from the Hall of Fame to reminisce about facing off against each other and thoughts on today's NBA, especially the change in the play of the big men.",4775504,44818,3049,PT5M25S
15,Suxm7LUTunU,Sports,17,MJ23 His Airness Forever,Kobe Bryant vs Michael Jordan Highlights (1998.02.01) - 51pts All! Kobe Killing Pippen!,2020-02-05T13:00:13Z,"Boxscore: https://www.basketball-reference.com/boxscores/199802010LAL.html
-----
Highlights of the Game:
Coming soon~
-----
Support the Channel:
https://www.patreon.com/mj23haf
-----
Which game do you want me to do next? Feel free to make requests in the comment session.
Like, Comment, Share and Subscribe for more!!!
-----
NBA Highlights Top Plays Regular season Playoffs 90s Retro NBAVault Throwback GOAT Greatest Games Hardwood classics Bulls Lakers Trail Blazers Suns Sonics Jazz Knicks Cavaliers Warriors Hornets Bucks Heat Hawks Clippers Celtics Raptors Magic Pacers Nets Rockets Timberwolves Nuggets Pistons Kings Grizzlies Mavericks Spurs 76ers Sixers Wizards NBATV HD 720p Youtube Official Channel Dunks Jumpshots  Michael Jordan Top 50 All Time Plays Michael Jordan Top 10 Plays of Career Michael Jordan - The Greatest Ever. マイケル・ジョーダン 마이클 조던 통계 喬丹 佐敦",4722368,39904,4331,PT11M38S
16,Tp7VyzrbYpM,Sports,17,MJ23 His Airness Forever,Kobe Bryant vs Michael Jordan Highlights (2003.03.28) - 78pts All! Kobe Explodes in Last Meeting!,2020-01-28T13:00:17Z,"Boxscore: https://www.basketball-reference.com/boxscores/pbp/200303280LAL.html
-----
Highlights of the Game:
Coming soon~
-----
Support the Channel:
https://www.patreon.com/mj23haf
-----
Which game do you want me to do next? Feel free to make requests in the comment session.
Like, Comment, Share and Subscribe for more!!!
-----
NBA Highlights Top Plays Regular season Playoffs 90s Retro NBAVault Throwback GOAT Greatest Games Hardwood classics Bulls Lakers Trail Blazers Suns Sonics Jazz Knicks Cavaliers Warriors Hornets Bucks Heat Hawks Clippers Celtics Raptors Magic Pacers Nets Rockets Timberwolves Nuggets Pistons Kings Grizzlies Mavericks Spurs 76ers Sixers Wizards NBATV HD 720p Youtube Official Channel Dunks Jumpshots  Michael Jordan Top 50 All Time Plays Michael Jordan Top 10 Plays of Career Michael Jordan - The Greatest Ever. マイケル・ジョーダン 마이클 조던 통계 喬丹 佐敦",3974717,35075,2771,PT14M57S
17,5esfurUJ9R0,Sports,17,Cristiano Ronaldo News,"Cristiano Ronaldo,Suarez showed respect !!🇺🇾🇵🇹🤝",2022-12-01T12:00:10Z,"Cristiano Ronaldo,Suarez showed respect
Cristiano Ronaldo,Suarez showed respect to everyone
Cristiano Ronaldo luis Suarez
Cristiano Ronaldo Suarez 
cristiano Ronaldo meet Suarez
Cristiano Ronaldo meet luis Suarez
luis Suarez Cristiano Ronaldo
Suarez Cristiano Ronaldo
Cristiano Ronaldo showed respect
Cristiano Ronaldo deserve our respect
Cristiano Ronaldo vs Suarez
Suarez vs Cristiano Ronaldo",3920318,26648,899,PT2M26S
18,6LngSSP36Us,Sports,17,hongkongmap,2018-Jan-21 #鱷魚恤香港世界醒獅錦標賽  #CrocodileWorldHongKong #LionDance Championship 2018 @ Hong Kong Coliseum,2018-01-24T18:27:51Z,"0:00 Intro
0:34 Malaysia Kwong Ngai 馬來西亞#光藝龍獅體育會
11:26 Singapore Yi Wai Athletic Association 新加坡#藝威體育會
22:44 China Huiyang Cheung Heung Dragon and Lion Dance Team  中國#廣東惠陽張強龍獅團
34:38 Hong Kong Yun Fook Tong Hung Huen Lee Yun Fook Lion Team 香港#潤福堂洪拳李潤福獅隊
46:23 Taiwan University of Taipei 台灣#臺北市立大學
57:15 Macau Wushu General Association of #澳門南獅代表隊
1:07:13 Australia Jin Wu Hoon Dragon and Lion Dance Association 澳洲#振武館張強龍獅團
1:18:53 Philippines Wushu Federation Minsheng Wenyang Dragon Team #菲律賓武術協會#明勝文揚

#香港鱷魚恤世界香港夜光龍醒獅錦標賽#CrocodileWorldHongKongLuminousDragonLionDance#香港地圖#hongkongmap#ShaolinPolesLionDance#SouthLionDance#SouthStyleLionDance#南獅#梅花樁#高樁#

-----------------------------

1. This video is made by HongKongMap production team
2. Please support us, https://www.paypal.me/hongkongmap
-----------------------------
HongKongMap:
https://goo.gl/mhG4EK",3792705,11453,351,PT1H30M50S
19,Hk5QsWFPh_k,Sports,17,Coffee林芊妤,15分鐘站立式練腹肌｜適合初階者訓練｜可增強核心力量｜增強運動表現,2020-12-20T05:40:50Z,"每星期做4-5次
除了有效訓練腹部肌肉
還可以增強核心平衡
連手臂和腿部都能好好練到
每次可以做1-2組
加油😘❤️
telegram: t.me/coffee89921
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/Coffeesweat_
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
B站：https://space.bilibili.com/304020239
小紅書：https://www.xiaohongshu.com/user/profile/5e0ef5e7000000000100703c?xhsshare=CopyLink&appuid=5e0ef5e7000000000100703c&apptime=1578040995",3510235,37094,757,PT18M3S
20,EbCVOQAk9RM,Sports,17,ONLINE BODY TRAINER,[每日2分鐘] 30日減肚腩操腹肌｜ 2 Minute Home ABS Workout (男女合適）(FOLLOW ALONG),2020-04-07T09:30:04Z,"🎖Youtube香港2020十大熱門影片 第九位✨
👇Chapters章節 :
0:00 Intro簡介
0:02 Crunch
0:22 Leg Raises
0:43 Heel Taps
1:03 Scissors
1:23 Russian Twist
1:43 Plank


每日2分鐘系列的對象是没做開運動或較少做運動的朋友，所以如果在運動過程中感覺到腹部以外的地方，有輕微痛楚便要開始留意，因為有機會用錯力！初初幾天做完後腹部肌肉痛是正常的，適應後就不會痛！

此系列期望透過簡單每日2分鐘的運動，引發觀眾參與運動的興趣，繼而養成習慣就係本系列的目的！持之以恆做必定有所改變，當然效果因人而異！並且需要配合飲食、有氧運動及休息。

另外有在家做開運動的觀眾或適應了2分鐘運動，如果覺得此訓練輕鬆，建議大家可以完成此片後再做以下另外兩個每日2分鐘腹部訓練，做其他片前可休息大約1-2分鐘。

如果訓練時頸部好攰可以有兩個方法
1.如果可以頭躺着地下的動作就躺着地下。
2.如果動作可以騰出雙手的話，將雙手放在頸上作一個承托。
#但注意頸部升起能將腹部收得更緊致！

呼吸方面
部份動作上呼氣落吸氣，其他動作自然呼吸便可以。

✨每日2分鐘系列
https://www.youtube.com/playlist?list=PLKC6NQ1hamA1-_45VJMtIHkAB3cCjYwoH

✨又或者可以做吓我哋4分鐘Tabata喎！
https://www.youtube.com/playlist?list=PLKC6NQ1hamA1UJhmL4q7QaOLmv9UrSmBi

另外如果你已經完成了30日，你亦可以嘗試一星期訓練計劃。
[一星期瘦身訓練計劃] 上身訓練 1/3
https://youtu.be/Qk9OPjNYCRI
[一星期瘦身訓練計劃] 下身訓練 2/3
https://youtu.be/6gqZ8vbVmrM
[一星期瘦身訓練計劃] 減肚腩訓練 3/3
https://youtu.be/fylVZV11Wog

#健身香港 #廣東話 #StayHome #WithMe #減肚腩 #腹肌 #每日2分鐘 #在家運動 #WorkoutFromHome #堅持

⭕️分享給朋友
⭕️日日痞喺屋企唔想變大肚腩
⭕️請訂閱Online Body Trainer Youtube頻道
https://www.youtube.com/onlinebodytrainer
⭕️請讚好Online Body Trainer Facebook專頁
https://www.facebook.com/onlinebodytrainer",3409429,50515,1580,PT2M57S
21,dS7gFMlAWJg,Sports,17,Master Leung 梁教練,八段錦－12 分鐘完整教學｜介紹招式功效 及 吸呼指引 ｜Ba-duan-jin 12 minutes Demonstration WITH ENGLISH SUBTITLES｜ CC 字幕,2020-07-18T07:00:13Z,"八段錦｜12 分鐘完整教學｜介紹 招式功效 及 吸呼指引 ｜
Ba-duan-jin 12 minutes Demonstration | 中文English (CC Subtitle)

#八段錦 #氣功 

抱歉此影片因為音樂版權問題，部份背景音樂被修剪
大家可以透過以下連結收看更新完整版本。
更新影片連結：
https://youtu.be/Wu0CaL4nJYA

Sorry this video has been trimmed due to music copyright issues
You can watch the updated full version via the link below.
Update video link:
https://youtu.be/Wu0CaL4nJYA


本教學片段由梁艷霞師傅親自示範 
（2018 世界太極拳錦標賽－3項金牌）

影片中詳細介紹每式動作的手法與步法
並且配有呼吸換氣的指導
令一眾八段錦愛好者可以更清楚知道如何在練習八段錦時調整個人呼吸的節奏

八式名稱及時間：
00:00 雙手托天理三焦
02:13 左右開弓似射鵰
03:49 調理脾胃須單舉
05:19 五勞七傷向後瞧
06:40 搖頭擺尾去心火
08:30 兩手攀足固腎腰
10:30 攥拳怒目增氣力
11:32 背後七顛百病消

－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－
本中心一直致力推廣兒童及青少年武術及太極拳，當中包括學校校隊訓練及地區性的訓練工作。透過配合學員生理成長發展的武術訓練，提升學員各方面的身體素質：柔軟度，反應力，肌耐力，心肺功能，平衡力等等

另外，本中心亦重視每位學員品德上的教育：
上善若水，品武兼備，挑戰自我，堅毅向上

歡迎於我們的 Facebook 了解我們更多：
https://www.facebook.com/hksvwushu/
或whatsapp 聯絡我們：9205－9561",3266056,20726,769,PT12M57S
22,FCg0srxyDM0,Sports,17,MJ23 His Airness Forever,MJ and Kobe Played an Intense All Star Game in 2003 #shorts,2023-02-21T12:00:08Z,"Watch Full Highlights and Full Game: https://www.patreon.com/mj23haf
I am now on Vimeo and Rumble: https://vimeo.com/user131808865
https://rumble.com/c/c-1124423
-----
Which game do you want me to do next? Feel free to make requests in the comment session.
Like, Comment, Share and Subscribe for more!!!
-----
NBA Highlights Top Plays Regular season Playoffs 90s Retro NBAVault Throwback GOAT Greatest Games Hardwood classics Bulls Lakers Warriors Wizards NBATV HD 720p Dunks Jumpshots  Michael Jordan Top 50 All Time Plays Top 10 Plays of Career The Greatest Ever. マイケル・ジョーダン 마이클 조던 통계 喬丹 佐敦 #MichaelJordan #NBAHighlights",3206187,82551,1371,PT1M
23,NsIWGu6Xcdg,Sports,17,Coffee林芊妤,15分鐘站立式練腹 — 練成馬甲線｜全身消脂｜減少下背受傷機會❤,2020-07-18T04:11:41Z,"適合剛開始運動既你
適合唔鐘意打開張墊既你
適合唔方便嗰幾日做
如果你練腹之後會背痛
呢套workout可以避免用錯力
絕對係練腹入門之選❤
但效果都好好
仲可以順便訓練下半身👍

telegram: t.me/coffee89921
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/Coffee_sweat
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
B站：https://space.bilibili.com/304020239
小紅書：https://www.xiaohongshu.com/user/profile/5e0ef5e7000000000100703c?xhsshare=CopyLink&appuid=5e0ef5e7000000000100703c&apptime=1578040995",2914498,35377,1063,PT15M37S
24,6C5WjEQwXQE,Sports,17,Jovem Pan Esportes,Palmeiras 1 x 2 São Paulo - 13/07/2023 - Copa do Brasil,2023-07-14T01:26:22Z,"Jogo Palmeiras x São Paulo ao vivo hoje: assista à transmissão com imagem dos jornalistas da Jovem Pan Esportes. Narração de Nilson César, comentários de Fábio Piperno e reportagem de Pedro Marques e Giovanni Chacon. 

#Palmeiras #São Paulo #FutebolJP",2896977,29375,157,PT5H2M39S
25,jru4hzt14dw,Sports,17,Master Leung 梁教練,長壽拍打功｜拍走身體廢物抗衰老｜介紹招式功效| Flapping Exercise for Health | Anti-Aging | 中English字幕subtitle,2021-01-23T00:00:21Z,"長壽拍打功｜拍走身體廢物抗衰老｜介紹招式功效
＃拍打功 ＃長壽拍打功 ＃拍打長命功 ＃抗疫運動

以下人士注意！！！
氣血虛弱、容易疲勞、臉色黃白、孕婦、小朋友、老人、婦女行經期等要避免此運動，
糖尿病合併周邊血管神經病變的人，或是局部皮膚有問題、有外傷或骨折的人，也都不適合自行胡亂拍打。

緩解關節疼痛！「拍打功」幫你清瘀、排毒，但3種人不要嘗試 | Heho健康
https://heho.com.tw/archives/152345

中醫認為不通則痛、通則不痛，人體的經絡就像是河流一樣，在轉彎之處最容易發生淤塞，像是膝關節就特別容易淤積寒毒、濕氣，造成風濕關節炎，透過拍打功帶動氣血循環，通過淋巴進行自我修復，身體痠痛會緩解。

翰鳴堂中醫診所醫師吳宛容表示，身體的經絡拍打是可行的，可以促進氣血循環、體表發熱、放鬆肌肉、身體舒暢。

最有效的經絡拍打有以下幾條：
膽經（改善代謝放鬆腿部）、
胃經（促進消化提振精神）、
脾經（加強血循身體溫暖）、
小腸經（手痛肩痛火氣大）、
膀胱經（失眠感冒怕冷）。

在拍打過程中，如果出現心慌、心悸、腫脹、發炎、出血等症狀時，應立停止，經絡拍打可以改善生活品質、放鬆心情、提振精神，但是有病還是要先看醫師，而非只是拍打治百病，千萬不可以任意以輔助的養生療法替代正規的疾病治療。


更多影片教學連結： 
長壽拍打功｜拍走身體廢物抗衰老｜介紹招式功效
https://youtu.be/jru4hzt14dw

甩手功十式 | 排毒通經絡甩掉各樣痛症Leung Yim Ha: 
https://youtu.be/ze0LuL5-sKw

5分鐘居家抗疫運動｜強化肺功能｜ 
5 Minutes Exercise of strengthen the cardiopulmonary: 
https://youtu.be/WBXqk_q9hUA

八段錦－12 分鐘完整教學｜介紹招式功效 及 吸呼指引 ｜Ba-duan-jin 12 minutes Demonstration WITH ENGLISH SUBTITLES｜梁艷霞 (CC 字幕):
https://youtu.be/dS7gFMlAWJg

提升太極拳蹬腿分腿動作教學－伸展運動篇｜Stretching Exercises for Improving Tai Chi Kicking： https://youtu.be/YvX90VIVYVE   

－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－
歡迎於我們的 Facebook 了解我們更多：
https://www.facebook.com/hksvwushu/
或whatsapp 聯絡我們：9205－9561",2852812,19355,338,PT9M37S
26,ZzCJzAXTq5I,Sports,17,yangstyleru,二十四式太极拳〔背向〕,2009-07-29T16:40:21Z, ,2818154,5388,130,PT6M36S
27,9i5EFTCMYHY,Sports,17,Coffee林芊妤,20分鐘翹臀美腿訓練 | 縮小假外胯提升臀部收緊大腿肌肉🔥(不傷膝蓋）,2020-04-26T06:14:12Z,"左邊的對比照是剛生完BB的臀部
現在已經把臀部慢慢練回來
所以這套運動絕對有提臂及緊緻大腿的作用^^
而且訓練下半身可更有效幫助全身消脂～
每星期堅持做四組以上～
希望我的個人訓練方法幫到你們！

telegram: t.me/coffee89921
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/yogawithcoffee
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
B站：https://space.bilibili.com/304020239
小紅書：https://www.xiaohongshu.com/user/profile/5e0ef5e7000000000100703c?xhsshare=CopyLink&appuid=5e0ef5e7000000000100703c&apptime=1578040995",2778219,38282,1144,PT23M38S
28,irSAYVevaQU,Sports,17,MJ23 His Airness Forever,Michael Jordan Amazing Ability to Create Space for His Shot (1992.06.10),2022-05-20T11:00:20Z,"Watch Full Highlights and Full Game: https://www.patreon.com/mj23haf
I am now on Vimeo and Rumble: https://vimeo.com/user131808865
https://rumble.com/c/c-1124423
-----
Which game do you want me to do next? Feel free to make requests in the comment session.
Like, Comment, Share and Subscribe for more!!!
-----
NBA Highlights Top Plays Regular season Playoffs 90s Retro NBAVault Throwback GOAT Greatest Games Hardwood classics Bulls Lakers Warriors Wizards NBATV HD 720p Dunks Jumpshots  Michael Jordan Top 50 All Time Plays Top 10 Plays of Career The Greatest Ever. マイケル・ジョーダン 마이클 조던 통계 喬丹 佐敦 #MichaelJordan #NBAHighlights",2706227,80641,1726,PT23S
29,ES_kNPQdXUA,Sports,17,Coffee林芊妤,28分鐘 初學者燃脂運動 ~ 進階版｜ 養成運動習慣｜不傷膝蓋｜簡單易學💪,2021-06-27T04:34:32Z,"這一集
跟之前的32分鐘初學者消脂運動
都是差不多的程度哦～
而且加起來剛剛好是1小時😆🤟
可以分開練習
也可以加起來一起做
開始吧😚

32分鐘 初學者燃脂運動：
https://youtu.be/wMrLpFY38Yk

web： coffeelam.com
TG: t.me/coffee89921
IG: https://www.instagram.com/coffee89921/
YOGA IG: https://www.instagram.com/Coffeesweat_
FB: https://www.facebook.com/coffeesfamily/
WEIBO :http://weibo.cn/coffeelam/
B站：https://space.bilibili.com/304020239
小紅書：https://www.xiaohongshu.com/user/profile/5e0ef5e7000000000100703c?xhsshare=CopyLink&appuid=5e0ef5e7000000000100703c&apptime=1578040995",2524667,24409,783,PT30M17S
30,PESwbJELnAQ,Sports,17,pennyccw,Allen Iverson’s unique passing skill (2009),2022-03-18T16:33:40Z,,2473028,68990,681,PT15S
