,Video Id,Category,CategoryId,channelTitle,title,publishedAt,description,viewCount,likeCount,commentCount,duration
10,HO4GaRK4NKo,Pets & Animals,15,The Secret Life of my Hamster,🐹 Hamster Escapes the  Creative Maze for Pets in real life 🐹 in Hamster Stories,2021-07-08T08:39:56Z,New maze for cute hamster in real life! It’s a part of Hamster Stories where my funny pet hamster was sent to the prison for pets. Is hamster Popcorn brave and fast enough to get out of dangerous traps end escape from pets police?,197111577,869974,8405,PT8M41S
11,-TntnqUGgV0,Pets & Animals,15,ViralHog,Great Dane Is Taller Than Human || ViralHog,2020-12-31T20:17:40Z,"Occurred on December 24, 2020 / Cold Lake, Canada

""Zeus is our stud male standing at 6’6”.""

Contact licensing@viralhog.com to license this or any ViralHog video.

Make money from your videos! Submit footage here: https://viralhog.com/submit

Subscribe, Like, or Follow ViralHog:
YouTube: https://www.youtube.com/viralhog
Facebook: https://fb.me/viralhog
Instagram: https://instagr.am/viralhog
Twitter: https://twitter.com/viralhog
TikTok: https://www.tiktok.com/@viralhog",193052989,1278681,4847,PT11S
12,jH7e1fDcZnY,Pets & Animals,15,AaronsAnimals,The Cat Raised by a Mouse,2021-04-23T12:30:15Z,"The story of how Phil became to be Phil. The Cat Raised by a Mouse. 
Turn on Closed Captions for Phil’s commentary.

Prince Michael's Personal Instagram➤ https://www.instagram.com/michaelismename

Big Thanks to Bentley House Minis for making the mouse house: https://youtu.be/DOetvFUIUA8


MERCH ➤ https://aaronsanimals.shop/
Facebook ➤ https://www.facebook.com/AaronsAnimals
Instagram ➤https://www.instagram.com/AaronsAnimals
Twitter ➤ https://twitter.com/AaronsAnimals

Official Website ➤ https://aaronsanimals.com/

Talent: Robert Fleet, Joe Coffey, Robert Ramirez, Robert Broski, Jason Songer Sr., Michael Conrad Danheiser, Victor Urban Picazo and Madisen Hill, Jake Rohr, Bri Ana Wagner, Patrick Shannon, Pascal Nagata, Naila Macias, Dulce Garcia, Alessandro Garcia, Mary Herlihy, Lorenzo Anzoleaga, Rhys Duffy, Michelle Benitez, Danny Hauger, Dominic, Biani Benitez & Nathan Jackson, 



Writers: Sarah W., Alex F., Aaron, Andrew,  Jay W, Mark S

Music: https://soundcloud.com/andrew-gerlicher-music

Sound: Kenji

VFX:   Ben Klewais, Natalia Raz, Narendra Moond, CGVFX

Production:  Rhys Duffy, Daniel Benitez, Lorenzo Anzoleaga, Lance B. Witmer

Production Coordinator: Lance B. Witmer
Special Thanks to GEEZERS Restaurant in Santa Fe Springs!",185912571,1195768,42269,PT13M5S
13,QqJkFM-bNfw,Pets & Animals,15,That Little Puff,Volume all the way up while Puff does some ASMR 🥰 #thatlittlepuff #asmr #catsofyoutube,2022-07-12T01:33:30Z,,178176334,6799204,6215,PT38S
14,oZFAcp-Qfbs,Pets & Animals,15,AaronsAnimals,World's Most Obedient Cat - Aaron's Animals,2018-10-24T14:24:19Z,"Prince Michael takes on a few new responsibilities while Aaron’s caught under the weather. Some cats will do anything for their friends. 

Turn on Closed Captions for Prince Michael's commentary.
Prince Michael's Personal Instagram➤ https://www.instagram.com/michaelismename/

SUBSCRIBE ➤ https://www.youtube.com/c/AaronsAnimals

Want to watch more Aaron’s Animals?

Surprise film: 
https://www.youtube.com/watch?v=1Ne1hqOXKKI&t=242s

All your Aaron’s Animals favorites:
https://www.youtube.com/playlist?list=PLm2jxqspsRAjAjNfz67_0XOzK2AWCPcIh 

MERCH ➤ https://shop.aaronsanimals.com/

Facebook ➤ https://www.facebook.com/AaronsAnimals
Instagram ➤https://www.instagram.com/AaronsAnimals
Twitter ➤ https://twitter.com/AaronsAnimals
Official Website ➤ https://aaronsanimals.com/


Thank you for watching!

Written by: Aaron, Andrew, Sarah W., Alex F. 
Music: https://bit.ly/2Rc2v1c
End Art: Josh Kenfield
Featuring: @bhernandez89,PeteDontCare https://www.youtube.com/watch?v=opdlKM-8okc",168492975,862100,12851,PT2M53S
15,rlwjirpSERs,Pets & Animals,15,xiao ya,🔥🔥 Take out the oversized green beads from the pearl clam!,2023-04-04T23:30:08Z,"#Pearlhunter #Pearl #TreasurehuntI
I am a girl who likes collecting pearls. If you also like pearls, you can subscribe to me",161042525,3595375,22834,PT58S
16,aHSKmkkfjl8,Pets & Animals,15,That Little Puff,Join Puff’s craft class! #ReTokforNature #thatlittlepuff #backtoschool #catsofyoutube,2022-08-17T02:53:24Z,,156859949,5338427,7407,PT22S
17,qJwiAT_juVs,Pets & Animals,15,The Secret Life of my Hamster,Hamster Ball pool Maze,2021-10-13T10:16:58Z,Hamster Ball pool Maze,149156361,125381,2110,PT8M6S
18,gU32HzgcM1Q,Pets & Animals,15,Jacob Colvin,Rescuing Real Life Spongebob & Patrick #shorts,2021-09-20T23:12:21Z,Today we rescue Spongebob and his friends as they wash up on the beach! Be sure to leave a Like if you Love Ocean Animals!,124918860,4837279,16397,PT49S
19,p-BujeODfoo,Pets & Animals,15,That Little Puff,Miss our ASMR? #ThatLittlePuff #Puffanythingyoulike #catsofyoutube,2022-06-26T04:18:10Z,,120119351,3633752,5814,PT31S
20,iNKr8dEP1-8,Pets & Animals,15,OfficialHillsPet,Hill’s Science Diet: Science Did That,2022-01-06T12:52:00Z,"Combine equal parts nutritious and delicious. That’s the recipe for Hill’s Science Diet — nutrition loved by cats and led by science.

So whether it’s helping your new kitten start life out strong, or helping your furry friend lose a few pounds, or your old friend find new energy…

Science Did That.

At Hill’s, our team of nutritional scientists and veterinarians love their cats as much as you do yours. That’s why they are constantly working to create differences you can see, feel and trust — for cats of every age and size, and even for cats with a variety of health needs like skin, digestion and weight.

So no matter their ever-changing nutritional needs, you can feel confident that every bowl of Hill’s Science Diet helps you give your best friend their best life.",105259132,210,,PT16S
21,y--rHPjw3jw,Pets & Animals,15,크림히어로즈,LULU IS EVERYWHERE,2018-10-07T03:00:07Z,"This tiny cat loves a camera. 
If a camera is there, Lulu will be there.

DD, Lulu Mochi plush pillow & keychain
international shipping https://store.creamheroes.com/
Korea https://www.tumblbug.com/creamheroes_1700k",99303166,113849,5122,PT2M59S
22,KLygoXaLppk,Pets & Animals,15,Lights Camera Ants,Ants Eating Red Jello,2023-06-12T18:19:53Z,,90455759,3465591,11167,PT30S
23,-QvLW6mTrMg,Pets & Animals,15,Hammy and Olivia,My corgi likes to hog the bathroom,2022-05-26T13:29:36Z,,88670144,4878650,8368,PT46S
24,Ebhqtb3dQFQ,Pets & Animals,15,That Little Puff,"Yes, it was personal with the apple. #catsofyoutube   #cat #thatlittlepuff",2022-08-06T01:08:15Z,,86066354,4659077,2786,PT31S
25,EF-oSVCCqzU,Pets & Animals,15,Brave Wilderness,STUNG by a COW KILLER!,2016-09-20T13:00:02Z,"Please SUBSCRIBE! http://bit.ly/BWchannel
Watch More - https://bit.ly/MOWSTING

On this episode of Breaking Trail, Coyote is stung by an infamous COW KILLER…the Velvet Ant!

The Velvet Ant, which is actually a species of wingless wasp, is well known for possessing one of the most painful stings in the insect kingdom. In fact, this legendary sting is so painful it has even earned them the nickname “cow killer” because it is said to be so excruciating it can actually kill a cow. 

Now the cow killing part is simply a myth but in his quest to work all the way up the insect sting pain index to the most painful sting on record, which is that of the Bullet Ant, Coyote has decided he better find out just how bad the number four ranked Velvet Ant is first.

Get ready, you're about to witness Coyote’s most painful sting yet!


Breaking Trail leaves the map behind and follows adventurer and animal expert Coyote Peterson and his crew as they encounter a variety of wildlife in the most amazing environments on the planet! 


The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters! 

Follow along with adventurer and animal expert Coyote Peterson and his crew as they lead you on three exciting expedition series - Emmy Award Winning Breaking Trail, Dragon Tails and Coyote’s Backyard - featuring everything from Grizzly Bears and Crocodiles to Rattlesnakes and Tarantulas…each episode offers an opportunity to learn something new.
      
So SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

GET READY...things are about to get WILD!   
New Episodes Every Tuesday and Friday at 9AM EST

Subscribe Now! https://www.youtube.com/BraveWilderness

Find more info at: https://www.CoyotePeterson.com

Coyote Peterson on Twitter: https://twitter.com/CoyotePeterson

Coyote Peterson on Facebook: https://www.facebook.com/CoyotePeterson

Coyote Peterson on Instagram: https://www.instagram.com/CoyotePeterson

Coyote Peterson G+: https://plus.google.com/100310803754690323805/about",81813705,1221350,136260,PT15M2S
26,o7aM5gU8mFY,Pets & Animals,15,Brave Wilderness,BLOODWORMS - Will They BITE?!,2017-07-19T11:00:08Z,"Watch Bloodworms Part 2!  - https://www.youtube.com/watch?v=fVqHIGDRw9o

On this episode of Beyond the Tide, Coyote goes digging for Bloodworms! 

Just below the surface of the mudflats on the Eastern Seaboard lives one of the only venomous marine worms in the world…the creepy and bizarre Bloodworm! 

Welding a toothy proboscis to strike their unsuspecting prey this creature uses its copper fangs to inject a toxin that paralyzes its victims so it can slurp them up for dinner. YIKES!  

It goes without saying when it comes to the venomous bloodworms we know for a FACT that they will strike under the mud, but will they bite a human?...and if so, just how bad is the bite?!

Get ready to find out! 

Huge thanks to Anthony Knowlton, AKA “Tiller” for taking the crew on this muddy but surprisingly fun filled adventure! 

Beyond the Tide explores the mysterious world of the ocean and brings you closer than ever to its most fascinating creatures. Whether it’s tide pools, lagoons or the deepest depths of the sea Coyote Peterson and the Brave Wilderness crew will take you there! 

The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters! 

Follow along with adventurer and animal expert Coyote Peterson and his crew as they lead you on four exciting expedition series including the Emmy Award Winning Breaking Trail, Dragon Tails, Coyote’s Backyard and Beyond the Tide - featuring everything from Grizzly Bears and Crocodiles to Rattlesnakes and Tarantulas…each episode offers an opportunity to learn something new.
      
So SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

GET READY...things are about to get WILD!   
               New Episodes Every Wednesday and Friday at 7AM EST

Subscribe Now! https://www.youtube.com/BraveWilderness

Buy Coyote’s Book! http://bit.ly/BOOKbraveadventures

Official Website: https://www.BraveWilderness.com

Brave Wilderness on Instagram: https://www.instagram.com/bravewilderness/

Coyote Peterson on Twitter: https://twitter.com/CoyotePeterson

Coyote Peterson on Facebook: https://www.facebook.com/CoyotePeterson

Coyote Peterson on Instagram: https://www.instagram.com/CoyotePeterson

Coyote Peterson G+: https://plus.google.com/100310803754690323805/about",77546866,736655,74618,PT19M15S
27,J6ZY0aAPvDU,Pets & Animals,15,The Secret Life of my Hamster,The Best Hamster Challenges,2021-12-19T13:45:51Z,"Legendary hamster challenges, mazes and obstacle courses!",71598862,417481,5553,PT24M46S
28,MnExgQ81fhU,Pets & Animals,15,Brave Wilderness,STUNG by a TARANTULA HAWK!,2016-10-18T13:00:03Z,"Please SUBSCRIBE - http://bit.ly/BWchannel
Watch More - http://bit.ly/BTcowkiller

On this episode of Breaking Trail, Coyote gets stung by a terrifying Tarantula Hawk! 

Boasting the world’s 2nd most painful sting, the Tarantula Hawk also happens to be the largest species of wasp in North America! These enormous spider wasps are most notorious for their macabre breeding habits but are also becoming well known for their ranking on the insect sting pain index. Only trailing in behind the bullet ant in terms of “sting pain” Coyote felt it necessary to experience this fear inducing sting before taking on the highly anticipated bullet ant challenge.

So will this be the end of the line in Coyote’s sting quest…or will Coyote pass his final exam before meeting the “king of sting”? - the Bullet Ant


Get ready to witness Coyote’s most painful video yet!


Breaking Trail leaves the map behind and follows adventurer and animal expert Coyote Peterson and his crew as they encounter a variety of wildlife in the most amazing environments on the planet! 


The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters! 

Follow along with adventurer and animal expert Coyote Peterson and his crew as they lead you on three exciting expedition series - Emmy Award Winning Breaking Trail, Dragon Tails and Coyote’s Backyard - featuring everything from Grizzly Bears and Crocodiles to Rattlesnakes and Tarantulas…each episode offers an opportunity to learn something new.
      
So SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

GET READY...things are about to get WILD!   
New Episodes Every Tuesday and Friday at 9AM EST

Subscribe Now! https://www.youtube.com/BraveWilderness

Find more info at: https://www.CoyotePeterson.com

Coyote Peterson on Twitter: https://twitter.com/CoyotePeterson

Coyote Peterson on Facebook: https://www.facebook.com/CoyotePeterson

Coyote Peterson on Instagram: https://www.instagram.com/CoyotePeterson

Coyote Peterson G+: https://plus.google.com/100310803754690323805/about",63457032,962710,136433,PT15M40S
29,tXjHb5QmDV0,Pets & Animals,15,Brave Wilderness,STUNG by a BULLET ANT!,2016-12-20T14:00:05Z,"Please SUBSCRIBE - http://bit.ly/BWchannel
Watch More - http://bit.ly/OLstingkill

On this episode of Breaking Trail, Coyote takes on the Bullet Ant Challenge and is STUNG by the most painful insect sting in the world! 

With much ANTicipation surrounding his climb to the top of the insect sting pain index, the moment has finally arrived for Coyote to experience the sting that is said to feel like “being shot by a gun” and last for over 24 hours. 

Will the intensity of the Bullet Ant sting match its legendary status?

Get ready…you’re about to find out!


HUGE THANKS to Brian Kubicki for providing all drone footage, hosting the crew at this location and making the Bullet Ant Adventure possible! To visit his amazing amphibian reserve check out his website for details - http://bit.ly/crfrogs

Breaking Trail leaves the map behind and follows adventurer and animal expert Coyote Peterson and his crew as they encounter a variety of wildlife in the most amazing environments on the planet! 

The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters! 

Follow along with adventurer and animal expert Coyote Peterson and his crew as they lead you on three exciting expedition series - Emmy Award Winning Breaking Trail, Dragon Tails and Coyote’s Backyard - featuring everything from Grizzly Bears and Crocodiles to Rattlesnakes and Tarantulas…each episode offers an opportunity to learn something new.
      
So SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

GET READY...things are about to get WILD!   
New Episodes Every Tuesday and Friday at 9AM EST

Subscribe Now! www.youtube.com/BraveWilderness

Find more info at: www.CoyotePeterson.com

Coyote Peterson on Twitter: twitter.com/CoyotePeterson

Coyote Peterson on Facebook: www.facebook.com/CoyotePeterson

Coyote Peterson on Instagram: www.instagram.com/CoyotePeterson

Coyote Peterson G+: plus.google.com/100310803754690323805/about 

*Special mention to the entire Brave Wilderness staff and crew for pulling off the Herculean effort that was the making of this video…Coyote, Chris, Mark, Mario, Roel, Brian and Chance made this 20min video, in its entirety, in just 5 days of round the clock production and editing. We are very proud of our journey to reach the top of “Sting Mountain” and sincerely hope you enjoyed the adventure! Thanks for watching!",60443952,1153265,181608,PT19M48S
30,686QQJy1f-w,Pets & Animals,15,Aquarium Info,Pineapple Portal 🍍,2021-11-28T17:05:58Z,"Let's create a PINEAPPLE PORTAL For my Guppies!

I use Wetpets aquariums for all my builds. You can get yours here with $25 off using this link!: https://wetpets.co/

You can subscribe to my Patreon for exclusive behind-the-scenes content and early access to my video ideas and Wetpets product launches. Your support makes everything I do possible. Subscribe here: https://www.patreon.com/aquariuminfo

If you have any comments, suggestions or questions, leave them down in the comments! Also for additional content like this, video tutorials, projects sneak peeks and more, follow me on Facebook and Instagram @aquariuminfo.

•
•

#aquascape #aquascaping #aquarium #aquariumsofinstagram #plantedaquarium #aquariumhobby #fishtank #fish #plantedtank #fishkeeping",59004060,1193242,1244,PT16S
31,QcLAgHsEKUE,Pets & Animals,15,Odd Animal Specimens,How do Rattlesnake Rattles Make Sound?,2021-07-07T11:00:12Z,"Rattlesnake rattles make sound in an interesting way. 
Here's how.  #shorts",58369166,4101508,17574,PT55S
32,RUc4BBZcbC4,Pets & Animals,15,Right Choice Shearing,An Overgrown Babydoll Sheep,2021-08-29T16:07:28Z,"An overgrown babydoll sheep. The owners have shorn her every year, but not close enough to the skin. This caused a wool build up, but now she has a fresh slate. 🥰

We do not take shoutout requests. I heard these kids could use a little light in their lives, so I decided to give this a try. 🤘🏻💕",51532742,2814665,12543,PT1M
33,7CzzUrZ7myI,Pets & Animals,15,Gone to the Snow Dogs,WATERMELON DOG TREAT How to make Frozen DIY Dog Treats  | Snacks with the Snow Dogs 34,2015-07-20T20:00:01Z,"Watermelon Dog Treats are one of our favorite Frozen Dog Treat recipe's to make.  This is the perfect summertime homemade dog treat! Wondering how to make frozen dog treats?  it's so easy!  This recipe only has 3 ingredients!  Most dogs LOVE watermelon, so we thought we would give this one a try! DIY your own frozen Treats!  Frozen watermelon dog treats is on of our most popular dog treats we have ever made for the dogs!

Ice Cube Trays we used: http://amzn.to/2FlzDyL

Full Recipe Here: http://www.gonetothesnowdogs.com/watermelon-dog-treat-how-to-make-frozen-dog-treats-diy/

MORE Treat videos: https://www.youtube.com/playlist?list=PL400F1C1759E6AF49
* Please note that I’m neither a vet nor an animal nutritionist, so it’s advisable to consult with your own authority when trying new foods, and also to ensure that your dog’s home cooked diet is balanced & includes all of the nutrients that are necessary for your dog’s health. As with ALL treats, feed in moderation, and don't feed anything to your dogs that you don't feel comfortable feeding them.  These are treats, not meal replacements. 

🐾 Subscribe: http://bit.ly/SubToGonetotheSnowDogs 

🐾 Shop our Merch, Follow us on Social Media Sites and Other fun Links
❄ https://beacons.page/gonetothesnowdogs

🐾 Join this channel to get access to perks:
💲 https://www.youtube.com/channel/UCKTaE3ie9ZyTSQnBrAUzDYg/join

❄Send Mail to the Huskies
GonetotheSnowDogs
P.O. Box 12
Alpena, MI 49707

⭐Harnesses and Equipment
http://www.AlpineOutfitters.net
10% off Code: GTTSD10%-2023

❄ Shop Products we love!
http://kit.co/gonetothesnowdogs

BUSINESS EMAIL: ContactSnowDogs@gmail.com

Affiliate Links my be present above.

#watermelon #dogtreats #SiberianHusky #Husky #dogs #huskies",49331457,151671,12105,PT6M21S
34,lIlYbuEh68M,Pets & Animals,15,Catch Em All Fishing with Zak Catch em,MIXING FISH GENETICS! #Shorts,2021-04-27T20:41:04Z,"Mixing fish genetics creates orange mutant baby fish. catch em all fishing #shorts #fishing #fish
#orangefish #orange #hybrid",46780983,2338726,35447,PT53S
35,Z1Nyc8X8Ru8,Pets & Animals,15,Brave Wilderness,Human Blood vs. Snake Venom!,2020-06-13T13:59:01Z,"Are you BRAVE and WILD?! Join the Brave Crew official club - http://bit.ly/bravecrewofficial

On this episode, get ready for PART TWO of our epic Venom vs. Blood adventure! Coyote and the crew are in DeLand, Florida at the Reptile Discovery Center, and after they've assisted with snake milking, Coyote is ready.. to mix his blood with SNAKE VENOM! What will happen when Coyote combines his own BLOOD with snake VENOM?! Watch now to find out!

WATCH PART ONE - https://bit.ly/VENOMPT1

Big thank you to the Reptile Discovery Center and owner Carl Barden and Mara for having us! Planning a visit to DeLand, Florida? Visit the Reptile Discovery Center! Head to their website for more information: http://www.reptilediscoverycenter.com

Support our channel - http://bit.ly/JOINBWM

Check out Coyote's activity book! - http://bit.ly/CPWILDLIFEADVENTURE 
Please SUBSCRIBE - http://bit.ly/BWchannel 

The Brave Wilderness Channel is your one stop connection to a wild world of adventure and amazing up close animal encounters. SUBSCRIBE NOW and join the adventure that brings you closer to the most beloved, bizarre and misunderstood creatures known to man! 

New Episodes Every Week! 

Find more info at: https://www.bravewilderness.com 
Coyote Peterson on Twitter: https://twitter.com/COYOTEPETERSON 
Coyote Peterson on Facebook: https://www.facebook.com/CoyotePeterson",43961964,970660,55510,PT18M33S
36,2HFSaxIsJCE,Pets & Animals,15,The Dodo,Tiny Baby Stoat Has The Best Reaction When She Meets Someone Like Her | The Dodo Little But Fierce,2021-02-22T17:00:01Z,"At less than 4 weeks old, Whisper was abandoned by her mom. Robert cared for her around the clock, but what she really needed was a friend like her. Then another baby stoat named Stuart came along. Watch the moment they meet!

Check out more of Robert E Fuller's work on YouTube: http://thedo.do/fuller527.


Introducing Dodo swag!  https://shop.thedodo.com/

Love Animals? Subscribe: http://thedo.do/2tv6Ocd
¿Hablas español?: https://thedo.do/2BsuN4o

Follow The Dodo:
Tweet with us on Twitter: https://thedo.do/2Jast1M
Howl with us on TikTok: https://thedo.do/2qFkbGT
Take a peek at our Snapchat: http://thedo.do/2gkVhsz
Love our Instagram: http://thedo.do/2agAEce
Like us on Facebook: http://thedo.do/1dJ9lmn
Read more on our site: http://thedo.do/KWDoNt

For the love of animals. Pass it on.
#thedodo #animals #dog #cat #kitten #puppy",44529311,799683,23977,PT4M25S
37,FV-d-WoiFzU,Pets & Animals,15,Nat Geo WILD,Here's What Happens After an Elephant Dies | Nat Geo Wild,2018-09-12T12:00:02Z,"Elephant carcasses briefly become busy ecosystems of their own.
➡ Subscribe: http://bit.ly/NatGeoWILDSubscribe

#NatGeoWILD #Elephants #Death

About National Geographic Wild:
National Geographic Wild is a place for all things animals and for animal-lovers alike. Take a journey through the animal kingdom with us and discover things you never knew before, or rediscover your favorite animals!

Get More National Geographic Wild: 
Official Site: http://bit.ly/NatGeoWILD
Facebook: http://bit.ly/NGWFacebook
Twitter: http://bit.ly/NGWTwitter
Instagram: http://bit.ly/NGWInstagram

This African elephant is on the verge of death. It was likely tusked in its side by another male elephant during a fight. What happens next reveals how enormously important an elephant is to its ecosystem. Elephants arrive on the scene to mourn the loss of their fellow elephant. The mourning process includes “body-mounting,” in which they climb on the carcass. They also mourn by walking backwards towards the body, often touching it with their hind foot. They will explore the body with their trunks and front feet. Whether elephants culturally transmit and learn these actions is part of an ongoing study. Hyenas arrived overnight and opened the belly of the carcass, tearing through the tough elephant hide. This gives the opportunity for white-backed vultures to feed.

Vultures don’t have strong enough beaks to tear through the elephant's hide, so they have to wait in line behind the hyenas. While sad, these deaths are crucial for ecosystems. These feasts can be life saving for vultures, whose populations have plummeted worldwide as humans have changed their habitats and poisoned them. A leopard comes to investigate but decides to eat elsewhere. Elephant carcasses briefly become busy ecosystems of their own. Apart from scavenging, there’s a full community of decomposers like maggots that chow down on anything the bigger scavengers don’t get to quickly enough. A carcass site becomes soaked with blood and fluids that are released during decomposition, creating a fertile patch of ground as microbes release nutrients into the soil. 

Scientists use carcass counts for keeping tabs on elephant population health. So not only does this elephant's carcass provide a highly beneficial service to the surrounding ecosystem ... it may ultimately help with science and elephant conservation.

Read more in ""Watch What Happens When Scavengers Find a Several-Ton Carcass""
https://on.natgeo.com/2O3Nlda

Learn more about African Elephant:
https://on.natgeo.com/2OnisFd

Here's What Happens After an Elephant Dies | Nat Geo Wild
https://youtu.be/FV-d-WoiFzU

Nat Geo Wild 
https://www.youtube.com/user/NatGeoWild",41617637,286856,13344,PT6M48S
38,8Yn6LtF60Us,Pets & Animals,15,Fish4Ever,Axolotl Portal 🦎,2022-03-02T19:54:38Z,"#shorts 

Portal Feeding Rings + duckweed: https://fishportals.com
Instagram: https://www.instagram.com/fish4everchannel/
TikTok: https://www.tiktok.com/@fish4everchannel?lang=en

My tank: https://amzn.to/3q0XeMw
All the products I use: https://www.amazon.com/shop/influencer-a9399784 

Email:
Fish4EverChannel@gmail.com",40756743,686059,1727,PT14S
39,86KxsTGy0X0,Pets & Animals,15,Jacob Colvin,Will Invasive Shrimp Parasites EAT EACHOTHER? Part 1 #shorts,2021-04-12T23:03:57Z,#shorts,40041495,1789391,4741,PT41S
